doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1108/ijopm-09-2025-0930,Public procurement’s role in shaping supply markets: a taxonomy of local contracting authorities’ approaches using the awareness-motivation-capability framework,Steven Borobia; Frederik G.S. Vos; Louise Knight; Esmee Peters; Fons Wijnhoven; Niels Uenk,"University of Twente Faculty of Behavioural Management and Social Sciences, European Lab for Innovative Purchasing and Supply (EL-IPS), , ,; Portland State University School of Business, , , ,; University of Twente Faculty of Behavioural Management and Social Sciences, Financial Engineering & Business Information Systems Section, , ,; Public Procurement Research Centre (PPRC) , ,","Purpose Public procurement is increasingly recognised as a tool for governing and shaping supply markets. Yet we still know little about how local authorities engage in market shaping through contracting practices, especially in newly decentralized markets. This study investigates the role of awareness, motivation and capabilities (AMC) in how municipalities influence (or fail to influence) social care markets, and how these dynamics manifest in contracting practice. Design/methodology/approach We combine secondary data with semi-structured interviews conducted with procurement professionals across municipalities, regional consortia, and expert organizations. The case context is Dutch social services procurement, which transitioned to a decentralised market in 2015. The AMC framework is used to classify buyer archetypes and explain variation in market-shaping behaviour across municipalities. Findings Municipalities shape social care markets, although not always intentionally. We identify four buyer archetypes (Disengaged, Aspiring, Short-sighted, Strategic Steward). We further introduce a fifth archetype, the Market Drifter, capturing municipalities that shift contracting approaches reactively. Originality/value This study contributes to the literature on strategic procurement and market governance by showing how local authorities influence markets along a spectrum from unconscious to deliberate shaping. Applying AMC highlights gaps in awareness, motivation and capability and points to activities (e.g. collaboration, capacity building) that can address these weaknesses. The findings offer both theoretical value, linking procurement to market-shaping debates, and practical guidance by stressing contextual fit rather than a one-size-fits-all path to strategic stewardship.",International Journal of Operations &amp; Production Management,2026-06-08,journal-article,https://doi.org/10.1108/ijopm-09-2025-0930,1758-6593,International Journal of Operations and Production Management,OPS&TECH,Emerald,4,4,4
10.1177/10591478261460120,EXPRESS: The Impact of Competitive Intelligence Services on Online Marketplaces,Mehmet Gumus; Sara Jaberi; Mohammad Nikoofal; Taner Bilgic; Arcan Nalca,,"Recent innovations have driven a steady increase in online marketplace transactions. To remain competitive, numerous marketplace platforms and independent data providers offer Competitive Intelligence Services (CIS), enabling sellers to explore not only their market potential but also that of their competitors. In this paper, we employ a game-theoretic approach to competitive learning to analyze the impact of CIS on participants with varying market shares in an online marketplace. In the presence of noisy demand signals, the online platform benefits from offering CIS to both sellers. This is because high demand noise makes demand exploration difficult for each seller in the first period. Consequently, price competition under poor knowledge of the price-demand relationship in the second period leads to a lower payoff for each seller as well as the platform. However, as demand uncertainty decreases, the platform prefers to induce CIS subscription exclusively for the seller with the larger market share. This scenario leads to signal-jamming behavior between the sellers, which results in a win-win-win situation for both sellers and the platform provider. Finally, we consider various model extensions and discuss the managerial implications for the design and regulation of competitive intelligence services in online marketplaces.",Production and Operations Management,2026-06-06,journal-article,https://doi.org/10.1177/10591478261460120,1937-5956,Production and Operations Management,OPS&TECH,Wiley-Blackwell,4,4,4
10.1177/10591478261460124,EXPRESS: Optimal Policy for Managing Stochastic Cash Flows in a Financial Supply Chain,Keumseok Kang; Sushil Gupta; Inkyoung Hur; Sungbum Jun,,"Billions of dollars are exchanged between companies through accounts payable in today’s business landscape. Given its immense scale and critical role in business operations, effectively managing accounts payable and working capital is essential for organizations. In this study, we examine the financial supply chain problem, where a company seeks to minimize total payments toward accounts payable received from its upstream partners (e.g., suppliers) while leveraging cash inflows from downstream partners (e.g., distributors, wholesalers, retailers, and customers). This is accomplished by optimizing payment decisions based on payment terms and capitalizing on interest gains from cash on hand over time. Unlike prior studies, we investigate this problem in a more realistic setting where information about incoming invoices and cash inflows is uncertain. We formulate the problem as a stochastic dynamic program and identify the structural properties of an optimal policy. The optimal policy reveals payment priorities among invoices and establishes thresholds for maintaining cash on hand. We further find that payment priorities can be deterministic or stochastic, depending on the problem's state and random parameters. Additionally, we identify all instances where payment priorities are deterministic. Our study provides valuable managerial insights and practical implications derived from the structural properties of the optimal policy. Notably, some of these insights challenge well-known heuristics and seemingly intuitive practices. Lastly, we develop a simple heuristic based on the identified structural properties and demonstrate that it outperforms other widely used methods for solving large-scale practical problems.",Production and Operations Management,2026-06-06,journal-article,https://doi.org/10.1177/10591478261460124,1937-5956,Production and Operations Management,OPS&TECH,Wiley-Blackwell,4,4,4
10.1177/10591478261461409,EXPRESS: Operations and Supply Chain Management in China: Part II -Industrial Transformation and Policy Governance,Desheng Wu,,"This Part II paper analyzes the industrial transformation and policy governance of Operations and Supply Chain Management (OSCM) in China. Chinese supply chains are changing fast. The system is shifting from labor-based cost advantages to technology-driven value. Key markers include high-density automation, industrial artificial intelligence, and green operations. Concurrently, national policies serve as critical institutional drivers. This study highlights a distinctive state-led governance innovation known as the ""Chain Chief System"" (SCLS). The SCLS mechanism combines government administrative coordination with lead enterprise leadership. We utilize an innovative Institutional-Dynamic-Organizational (IDO) model developed in Part I paper to evaluate this triadic ecosystem. Finally, we provide a balanced assessment of operational performance trade-offs under embedded state governance. Our findings reveal how institutional buffering reduces systemic risk costs while introducing compliance burdens and affecting market agility. This study offers key insights for global managers navigating supply chain resilience and uncertain industrial environments.",Production and Operations Management,2026-06-06,journal-article,https://doi.org/10.1177/10591478261461409,1937-5956,Production and Operations Management,OPS&TECH,Wiley-Blackwell,4,4,4
10.1177/10591478261461411,EXPRESS: Operations and Supply Chain Management in China: Part I - a New Analytical Model and Academic Progress,Desheng Wu,,This paper analyzes the academic evolution and educational progress of Operations and Supply Chain Management (OSCM) in China. The field has transformed over recent decades. It has transitioned from a knowledge-importing phase to indigenous innovation. We show that China has built a massive educational infrastructure and research system. This study proposes an innovative Institutional-Dynamic-Organizational (IDO) model to systematically evaluate this trajectory. Historical bibliometric data analysis from top-tier journals reveals a sharp shift in research momentum. Publications by China-based scholars in frontier domains grew dramatically. This academic evolution analytics offers profound contributions and actionable insights for Western economies and global supply chain systems.,Production and Operations Management,2026-06-06,journal-article,https://doi.org/10.1177/10591478261461411,1937-5956,Production and Operations Management,OPS&TECH,Wiley-Blackwell,4,4,4
10.1177/10591478261460125,EXPRESS: Contest Design for a Multi-tier Organization: Leveraging Informational Environment to Motivate Downstream Agents,Hua Chen; Kevin Chung,,"This study examines contests within a multi-tier organization, where the owner offers a prize for subordinate branches to compete, and branch managers subsequently set rewards to motivate their agents. Our main goal is to explore how the owner can steer managerial decisions to better align with her overarching objectives — maximizing agent effort — without undermining managerial autonomy. Drawing on behavioral economics, we propose that the owner can strategically disclose contest-related information to agents to trigger their fairness concerns, prompting managers to voluntarily offer higher rewards and thereby motivating greater effort. Our experimental results largely support this behavioral prediction. Compared to the baseline where agents observe only their own reward, revealing one additional piece of contest information, opponent’s reward or managers’ prize, prompts managers to offer larger rewards. However, disclosing both pieces of information does not lead to a further increase in rewards. For agents, receiving a reward higher than their opponent’s boosts effort, whereas a perceived unfair reward relative to managers’ prize leads to a significant effort decline. Moreover, when agents know both the prize and opponent’s reward, the vertical fairness concern (tied to the prize) exerts a stronger influence on effort than the horizontal fair concern (based on opponent’s reward).",Production and Operations Management,2026-06-06,journal-article,https://doi.org/10.1177/10591478261460125,1937-5956,Production and Operations Management,OPS&TECH,Wiley-Blackwell,4,4,4
10.1093/qje/qjag023,A Cognitive Theory of Reasoning and Choice,Pedro Bordalo; Nicola Gennaioli; Giacomo Lanzani; Andrei Shleifer,Oxford Said Business School; Universita Bocconi; UC Berkeley; Harvard University,Abstract We present a theory of choice in which attention to the features of options is determined by the decision maker’s categorization of the current problem in a set of problems she solved in the past. Categorization depends on goal-relevant and contextual problem-level features. The model yields heterogeneity in attention and choice in a given problem based on different past experiences and instability when changes in irrelevant context cause re-categorization. We show that heterogeneous and unstable representations of a choice problem unify major biases in judgment and decision making.,The Quarterly Journal of Economics,2026-06-05,journal-article,https://doi.org/10.1093/qje/qjag023,1531-4650,Quarterly Journal of Economics,ECON,Oxford University Press,4*,4*,4*
10.1287/orsc.2024.18656,Outsiders at the Helm: When Institutional Outsiderness Helps or Hurts Public Leaders’ Crisis Management Performance,Lin Jiang; Dong Liu; Yan Yu,"Muma College of Business, University of South Florida, Tampa, Florida 33620; Scheller College of Business, Georgia Institute of Technology, Atlanta, Georgia 30308; School of Information, Renmin University of China, Beijing 100872, China","Institutional outsiders have become increasingly common in public administrations, coinciding with a growing prevalence of public crises. Yet we know little about whether and under what conditions leaders with limited political experience perform well or poorly during such crises. Drawing on strategic leadership and institutional change research, we develop competing hypotheses and a contingency framework that explains how public leaders’ institutional outsiderness shapes their crisis management performance. We argue that outsiderness can either hinder or facilitate crisis response, depending on conditions that affect leaders’ ability to effectively enact institutional change. Specifically, institutional outsiderness is more likely to hinder crisis management when leaders (i) operate in highly institutionalized environments, (ii) lack relevant crisis management experience, and (iii) hold low precrisis social approval. Using data on U.S. state governors during the COVID-19 pandemic (Study 1), we find that governors’ institutional outsiderness is associated with lower crisis management performance, especially under these conditions. However, when institutionalization is low, outsiderness is associated with higher crisis management performance. We conducted a second study with a different sample and crisis context (U.S. state governors during the 2008 financial crisis) and partially replicate the results from Study 1. Together, our results suggest that whether institutional outsiderness is a liability or an asset for crisis management depends on contextual and leader-level conditions. These findings contribute to research on crisis leadership, strategic leadership, and public administration. Supplemental Material: The online appendix is available at https://doi.org/10.1287/2024.18656 .",Organization Science,2026-06-05,journal-article,https://doi.org/10.1287/orsc.2024.18656,1526-5455,Organization Science,ORG STUD,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2023.04079,Markovian Search with Ex Ante Constraints: Theory and Applications to Socially Aware Algorithmic Hiring,Mohammad Reza Aminian; Vahideh Manshadi; Rad Niazadeh,"Booth School of Business, The University of Chicago, Chicago, Illinois 60637; Yale School of Management, New Haven, Connecticut 06520","We study and develop an algorithmic framework for incorporating “ex ante” constraints—constraints on outcomes that hold only on average—into stateful sequential search problems with costly inspection. Our framework encompasses the classical Weitzman’s Pandora’s box and its extensions to joint Markovian scheduling, which model richer processes such as multistage search with multiple layers of inspection. Ex ante constraints are particularly motivated by social considerations in algorithmic hiring, where they can adjust outcome distributions to promote equity and access. Although most work in the algorithmic fairness literature in computer science and economics has focused on incorporating such constraints into machine learning tasks like classification and regression, far less attention has been devoted to operational problems such as sequential search, with their unique intricacies. Our work aims to bridge this gap. Building on the optimality of index-based policies in the unconstrained versions of these problems, we show that optimal policies under a single ex ante constraint (e.g., demographic parity) retain an index-based structure but require (i) dual-based adjustments of the indices and (ii) randomization between two such adjustments via a “tie-breaking rule,” both easy to compute and economically interpretable. We then extend our results to multiple affine constraints by reducing the problem to a variant of the exact Carathéodory problem and providing a polynomial-time algorithm that constructs an optimal randomized dual-adjusted index-based policy satisfying all constraints simultaneously. For general affine and convex constraints, we develop a primal-dual algorithm that randomizes over a polynomial number of dual-based adjustments, yielding a near-feasible, near-optimal policy. These results rely on the key observation that a suitable relaxation of the Lagrange dual function for these constrained problems admits index-based policies akin to those in the unconstrained setting. Finally, through a numerical study, we investigate the implications of imposing socially aware ex ante constraints and their socially desirable outcomes. This paper was accepted by Vivek Farias, data science. Funding: R. Niazadeh’s research was partially supported by the Asness Junior Faculty Fellowship at The University of Chicago Booth School of Business. Supplemental Material: The online appendix and data are available at https://doi.org/10.1287/mnsc.2023.04079 .",Management Science,2026-06-05,journal-article,https://doi.org/10.1287/mnsc.2023.04079,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2024.05875,"Crypto Value, Factor Pricing, and Market Segmentation",Lin William Cong; G. Andrew Karolyi; Ke Tang; Weiyi Zhao,"Nanyang Business School and College of Computing and Data Science, Nanyang Technological University, 639798 Singapore; and The Fudan International School of Finance (Special-Term), Shanghai 200001, China; and Tsinghua University PBC School of Finance (Visiting), Beijing 100190, China; SC Johnson College of Business, Cornell University, Ithaca, New York 14853; Institute of Economics, School of Social Sciences, Tsinghua University, Beijing 100084, China; and Yanqi Lake Beijing Institute of Mathematical Sciences and Applications, Beijing 100084, China; School of Finance, Zhongnan University of Economics and Law, Wuhan 430073, China; and The Innovation and Talent Base for Digital Technology and Finance, Zhongnan University of Economics and Law, Wuhan 430073, China","In the largest data set of crypto assets to date, we uncover a significant value effect based on the active-addresses-to-market-cap ratio. The corresponding novel value factor, together with the crypto market, size, and momentum factors adapted to our sample, forms a four-factor model that explains the cross-sectional return variations better than existing benchmarks. We show that the crypto value premium is plausibly driven by compensation for on-chain activity risk. We also provide the first comprehensive classification of major cryptocurrencies based on their economic functionality. Applying methodologies from international asset pricing, we document significant market segmentation across the token categories, with nonmonotone dynamics and implications for crypto investment strategy and regulation. This paper was accepted by Christoph Loch, finance. Conflict of Interest Statement: L. W. Cong serves as a senior economist and senior economic advisor to Chainlink Labs; G. A. Karolyi serves as an ad hoc consultant to Avantis Investors. Funding: K. Tang’s work was supported by the National Natural Science Foundation of China [Grants 72192802, 72342008]. W. Zhao’s work was supported by the National Natural Science Foundation of China [Grant 72503258], the China Postdoctoral Science Foundation [Grant 2025M773717], and the Innovation and Talent Base for Digital Technology and Finance [Grant B21038]. L. W. Cong’s work was supported by the Ripple University Blockchain Research Initiative. Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2024.05875 .",Management Science,2026-06-05,journal-article,https://doi.org/10.1287/mnsc.2024.05875,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
