doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1108/ijopm-01-2026-0133,Undercurrents: resource dependence strategies across the adaptive cycle in a critical raw material-dependent supply network,Felix Kissi Dankyira; Iryna Malacina; Anni-Kaisa Kähkönen,"LUT University Business School, , ,","Purpose The study aims to examine how firms in a supply network (SN) dependent on critical raw materials (CRMs) adapt to environmental uncertainty arising from contemporary geopolitical tensions. To address this aim, we draw on the theoretical lenses of adaptive cycles of the panarchy theory and resource dependence theory. Design/methodology/approach We employ a sequence-structuring theoretical elaboration approach, treating adaptation as an evolving process, to investigate adaptive responses to geopolitical tensions within CRM-dependent SN. We use primary interview data from 19 informants, comprising 3 industrial experts and 16 senior executives within firms embedded in a Nordic SN dependent on CRMs. These data are complemented with SN- and firm-level secondary data. Interview data were analysed abductively using thematic analysis, while SN data were analysed using a theoretically derived set of network structural measures as complementary contextual evidence. Findings We find that across the phases of the adaptive cycle, firms systematically reconfigure their strategies. During conservation and release, firms prioritise negotiating with the environment and avoiding dependencies to preserve continuity and restore short-term adaptability under high uncertainty. In contrast, during reorganisation and exploitation, firms rely on absorbing the environment and creating the environment to redesign dependency structures and support longer-term strategic renewal and growth. Under conditions of high dependency, firms tend to normalise geopolitical risk rather than respond adaptively to it. Originality/value This study advances empirically grounded, process-oriented research on how responses unfold across SN adaptive cycle phases during geopolitical tensions.",International Journal of Operations &amp; Production Management,2026-09-10,journal-article,https://doi.org/10.1108/ijopm-01-2026-0133,1758-6593,International Journal of Operations and Production Management,OPS&TECH,Emerald,4,4,4
10.1080/02678373.2026.2718052,The effects of job autonomy on work engagement and burnout: a meta-analysis across ages and cultures,Mojtaba Firouzjaeiangalougah; Jakub Prochazka,Masaryk University,,Work &amp; Stress,2026-09-09,journal-article,https://doi.org/10.1080/02678373.2026.2718052,1464-5335,Work and Stress,PSYCH (WOP-OB),Taylor & Francis,4,4,3.0
10.1002/joom.70059,Issue Information,,,,Journal of Operations Management,2026-09-08,journal-article,https://doi.org/10.1002/joom.70059,1873-1317,Journal of Operations Management,OPS&TECH,Wiley-Blackwell,4*,4*,4*
10.1287/isre.2026.editorial.v37.n4,Computational Creativity in the AI Era: A Research Agenda for Information Systems,Min Ding; Ram Gopal; Ulrike Schultze; D. J. Wu,"Pennsylvania State University, University Park, Pennsylvania 16802; The University of Warwick, Coventry CV4 7AL, United Kingdom; University of Groningen, 9712 CP Groningen, Netherlands; Georgia Institute of Technology, Atlanta, Georgia 30332","This editorial presents computational creativity as a durable research program for Information Systems. Defining creativity as a structured, instrumentable, and improvable process of search, recombination, evaluation, and realization, we conceptualize computational creativity as being concerned with computational systems that model, simulate, enact, or augment the creative behavior of human creators. The five articles in this Special Issue show that the promise of computational systems—in particular, generative AI—lies in configuring human and machine agency so that creative work produces ideas and artifacts that are deemed creative—that is, novel and useful—while also safeguarding the generative, effortful, accountable, and socially meaningful nature of creativity. We translate these findings into an IS research agenda focused on process instrumentation, diversity-preserving design, agency-sensitive governance, organizational capability building for human-AI creative systems, and responsible computational creativity. The core challenge is to engineer the practices of computational creativity without forfeiting either the novelty or usefulness of the output, or human agency.",Information Systems Research,2026-09-08,journal-article,https://doi.org/10.1287/isre.2026.editorial.v37.n4,1526-5536,Information Systems Research,INFO MAN,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.5465/amj.2024.0294,The Role of Emotions in Engendering Commitment to an Organizational Purpose,Matthew Hurst; Davide Nicolini; Rene Wiedner,Università della Svizzera Italiana and University of Warwick; University of Warwick and BI Norwegian Business School; University of Warwick,,Academy of Management Journal,2026-09-08,journal-article,https://doi.org/10.5465/amj.2024.0294,1948-0989,Academy of Management Journal,ETHICS-CSR-MAN,Academy of Management,4*,4*,4*
10.1111/ehr.70142,The first bear raid and squeeze: Isaac Le Maire and the Dutch East India Company,Oscar Gelderblom; Abe de Jong; Joost Jonker,"Faculty of Arts, Department of History University of Antwerp Antwerp Belgium; Faculty of Economics and Business, Department of Economics, Econometrics, and Finance University of Groningen Groningen the Netherlands; Monash Business School, Department of Banking and Finance Monash University Melbourne Australia; Faculty of Humanities, Department of History University of Amsterdam Amsterdam the Netherlands","Abstract In 1609, the Dutch East India Company (VOC) faced a bear raid by a syndicate of short sellers led by Isaac Le Maire, a former director. We reconstruct the forward trade between 1607 and 1611, the actions taken by the syndicate members, and the responses to these actions by the company. We argue that the bear syndicate members aimed for financial gain from share price declines, while their leader, Le Maire, participated for strategic reasons, that is, breaking up the VOC monopoly. We also show that the government refused to intervene at that time. The raid ended with a squeeze executed by an opposing syndicate, bankrupting several forward traders and blocking Le Maire's plans. We characterize the bear raid and squeeze as a crucial episode in the more general tug‐of‐war between company directors aiming to turn the VOC into an instrument of the state and a diverse group of opposing investors.",The Economic History Review,2026-09-08,journal-article,https://doi.org/10.1111/ehr.70142,1468-0289,Economic History Review,BUS HIST & ECON HIST,Wiley-Blackwell,4,4,4
10.1177/00380385261478763,Coloniality of care: Indigenous autonomy and the structuring of contemporary health regimes in Chile,Dana Brablec,"University of Amsterdam, Netherlands","This article analyses intercultural health in Chile as a contested institutional regime through which colonial relations are reorganised rather than dismantled. Drawing on long-term, multi-sited ethnographic research conducted between 2016 and 2025, and informed by sociological approaches to governance, coloniality and the politics of recognition, it examines how Mapuche-Indigenous actors engage with state-led intercultural health programmes and how these arrangements structure relations of knowledge, authority and care. The analysis suggests that while institutionalised interculturality has seemingly reduced overt discrimination and expanded access to services, it has also subordinated Indigenous knowledge within bureaucratic and biomedical frameworks. At the same time, the Makewe Intercultural Hospital illustrates how interculturality can be reworked as an Indigenous-led project of institutional autonomy grounded in territorial governance, collective organisation and epistemic plurality. Although materially constrained and exceptional, Makewe illuminates the conditions under which alternative regimes of care can emerge within, yet in tension with, state health systems.",Sociology,2026-09-08,journal-article,https://doi.org/10.1177/00380385261478763,1469-8684,Sociology,SOC SCI,SAGE,4,4,4
10.1177/00380385261452994,Beyond stereotypes: Examining the social backgrounds and life trajectories of women in sex work,Stefan B. Andrade; Theresa D. Henriksen,"The Danish Center for Social Science Research, Copenhagen, Denmark","The question of who engages in sex work continues to attract attention. While recent research emphasises the heterogeneity of people who sell sex, little is known about how sex workers’ social backgrounds and life trajectories compare with those of their non-sex-worker peers. Applying a life-course perspective, we combine police records and social service registers with administrative data from Statistics Denmark to analyse the social backgrounds and life trajectories of 2478 female sex workers. Using latent class models, we assess social problems across childhood, adolescence and adulthood. Results reveal substantial heterogeneity, with most sex workers experiencing few problems while a small subgroup face elevated risks of mental health issues, crime, victimisation, substance misuse and homelessness. Analyses show that those with the most complex problems often come from disadvantaged families. Comparisons with two control groups highlight both similarities in and differences between the life trajectories of sex workers and other women.",Sociology,2026-09-08,journal-article,https://doi.org/10.1177/00380385261452994,1469-8684,Sociology,SOC SCI,SAGE,4,4,4
10.1080/00343404.2026.2718333,European Cohesion Policy in mitigating development traps: the role of R&amp;D intensity,Lubica Stiblarova,Technical University of Kosice,,Regional Studies,2026-09-08,journal-article,https://doi.org/10.1080/00343404.2026.2718333,1360-0591,Regional Studies,"REGIONAL STUDIES, PLANNING AND ENVIRONMENT",Taylor & Francis,4,4,3.0
10.1080/14719037.2026.2729794,A fish rots from the head down: unpacking the trickle-down effect of leaders’ unethical pro-organizational behaviour (UPB) in the Chinese public sector,Cheng Chen; Shuwei Zhang; Peng Wen; Yiting Zhang,Huazhong University of Science & Technology; Sun Yat-sen University; Central China Normal University,,Public Management Review,2026-09-08,journal-article,https://doi.org/10.1080/14719037.2026.2729794,1471-9045,Public Management Review,PUB SEC,Taylor & Francis,4,4,3.0
