doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1108/ijopm-01-2026-0033,Eroding operations while elevating innovation: a dual-mechanism model of supplier list disclosure,Qiyuan Zhang; Guikun Cao; Kedi Wang; Andy C. L. Yeung,"South China University of Technology , ,; South China Normal University , ,; The Hong Kong Polytechnic University , ,","Purpose Supplier list disclosure has become a defining feature of contemporary supply chain transparency, yet leading firms exhibit strikingly divergent disclosure choices and the empirical literature reports both benefits and costs. Drawing on the relational view and signaling theory, we develop and test a dual-mechanism framework explaining how proactive supplier list disclosure simultaneously erodes operational performance while enhancing innovation performance, and identify the conditions that amplify each effect. Design/methodology/approach Using panel data from Chinese listed firms from 2012 to 2024, we empirically test the relationships between supplier list disclosure and firms' operational and innovation performance. To validate the relational mechanism underlying disclosure's impact on operational performance, we test the moderating roles of supplier concentration and buyer competition. To validate the signaling mechanism underlying disclosure's impact on innovation performance, we test the moderating roles of media coverage and CSR performance. Findings The results suggest supplier list disclosure undermines firms' operational performance but enhances their innovation performance. The negative operational effect is amplified by higher supplier concentration and greater buyer competition, as these conditions increase the criticality and vulnerability of disclosed relational assets. The positive innovation effect is amplified by stronger media coverage and better CSR performance, which improve the visibility and credibility of the disclosure signal. These results are robust across alternative measures, model specifications, and identification strategies. Originality/value Our findings reconcile the longstanding tension between the documented benefits and costs of supply chain transparency by revealing the divergent performance consequences of supplier list disclosure. This study further contributes to the supply chain transparency and buyer-supplier governance literature by identifying key boundary conditions, thereby offering actionable guidance for designing optimal supplier list disclosure strategies.",International Journal of Operations &amp; Production Management,2026-09-15,journal-article,https://doi.org/10.1108/ijopm-01-2026-0033,1758-6593,International Journal of Operations and Production Management,OPS&TECH,Emerald,4,4,4
10.1177/09500170261462742,When Public-Sector Employment Becomes Unfriendly to Mothers: How State Control and the Market Economy Impede Mothering in State-Owned Enterprises in Post-Reform China,Lingxi Chen,"The Chinese University of Hong Kong, China","While prior studies portray public-sector work as mother-friendly, this study examines how the state, market and their interplay impede such work from accommodating mothering through work–family interface and gender regime theories. Drawing on an ethnography in a state-owned enterprise and interviews with 21 mothers experienced in working for state-owned companies in post-reform China, this research finds that state control and market economy operate as interrelated macrosystems that undermine the reconciliation of public-sector work and mothering by generating job demands incompatible with family demands, threatening employment security and weakening work resources supporting childcare. Tensions between public-sector employment and mothering manifest as work–to–family conflict or obstacles to achieving a family demand–work resource fit. This study contributes to scholarship on public-sector maternal employment by conceptualising how political and economic contexts create conundrums for mothers handling work and family within this employment segment. Policy implications are discussed.","Work, Employment and Society",2026-09-12,journal-article,https://doi.org/10.1177/09500170261462742,1469-8722,"Work, Employment and Society",HRM&EMP,SAGE,4,4,4
10.1007/s11192-026-05814-8,Hunting grounds for predatory publishers,Matti Keloharju; Roope Keloharju,,"Abstract Are some preprint platforms more attractive to predatory publishers than others? To explore this question, we analyze unsolicited messages received for a research paper spanning the social and health sciences. The paper was posted on two major preprint platforms: Research Square, which primarily serves the natural and health sciences, and the Social Science Research Network (SSRN), the leading platform for social sciences. Using an identification strategy that attributes differences in solicitation volume to platform-specific factors rather than the study’s characteristics, authors, or institutions, we find significant differences in the volume of predatory solicitations. Research Square received considerably more solicitations, mostly from non-social science disciplines such as clinical medicine and psychiatry. This suggests that predatory publishers not only target Research Square more frequently but are also attracted to disciplines with higher publication pressure and greater commercial potential. These findings provide researchers with a clearer understanding of the risks associated with different platforms and offer insights into avoiding predatory publishers.",Scientometrics,2026-09-12,journal-article,https://doi.org/10.1007/s11192-026-05814-8,1588-2861,Scientometrics,INNOV,Springer Nature,4,4,4
10.1111/puar.70200,The “Professional Mortality” Problem in Early City Management: A Study of Organized Denial,Ben Merriman,School of Public Affairs &amp; Administration University of Kansas Lawrence Kansas USA,"ABSTRACT The early city management profession experienced appalling rates of attrition. This problem of “professional mortality” had been clearly recognized by the end of World War I: causes of attrition included threats and violence against managers, intense political interference in managers' work, and interpersonal missteps. Yet the organized management profession and advocates of the manager plan actively ignored threats and were unwilling to respond collectively or officially to political interference; leading scholars recognized but did not publicly discuss common interpersonal problems faced by managers. This silence on the underlying causes of turnover marked an effort to protect the manager plan's viability in the face of growing electoral opposition during the 1920s, placing the interests of the profession above its practicing members. The optimistic, rationalist discourses of advocates, scholars, and professional leaders rested on self‐conscious denial of uncomfortable realities; a full historical accounting may help avoid repeating these mistakes.",Public Administration Review,2026-09-11,journal-article,https://doi.org/10.1111/puar.70200,1540-6210,Public Administration Review,PUB SEC,Wiley-Blackwell,4*,4*,4*
10.1287/orsc.2023.18043,Feel Free to Chat About Your Kids? Exploring the Effects of Workplace Parenting Conversations,Yuxin Lin; Allison S. Gabriel; Katina Sawyer; Zhengguang Liu,"Zhejiang University Department of Psychology and Behavioural Sciences, Psychology and Behavioral Sciences, Hangzhou, Zhejiang, China; Purdue University, Management, West Lafayette, Indiana, United States; The University of Arizona Eller College of Management, Department of Management and Organizations, Tucson, Arizona, United States; Zhejiang University, Department of Psychology and Behavioral Sciences, Hangzhou, Zhejiang, China","Workplace conversations are essential for collaboration, knowledge sharing, and relationship building. While much of the literature has focused on work-related discussions, recent shifts toward the blurring of professional and personal boundaries suggest that employees may increasingly converse about aspects of their nonwork lives. One such topic of conversation—parenting—presents a unique and understudied type of workplace exchange given the central role of the parental identity for working parents and the opportunity for them to highlight this important identity through dialogue. In the current set of studies, we introduce workplace parenting conversations as dialogical, in-depth exchanges about parenting-related topics between coworkers who are parents. Drawing from identity management and boundary management theories, we propose that these conversations offer instrumental, affective, and relational benefits that positively impact behaviors across work and parenting role domains. Using a mixed-methods triangulation approach, we first explore the content and processes of workplace parenting conversations through qualitative interviews (Study 1A), followed by an experience sampling study testing our model, complete with behavioral outcomes at work and home (Study 1B). We then explore the underlying micro-mechanisms connecting workplace parenting conversations to the mechanisms in our model through additional interviews (Study 2A) and a field experiment (Study 2B). Our findings contribute to the literature on workplace conversations by identifying an overlooked yet impactful form of workplace dialogue, exploring its primarily positive effects on employees’ behaviors in both work and home contexts, and uncovering unique micro-mechanisms associated with this specific type of conversation.",Organization Science,2026-09-11,journal-article,https://doi.org/10.1287/orsc.2023.18043,1526-5455,Organization Science,ORG STUD,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/opre.2024.1130,Multilisting for Horizontally Differentiated Services: Implications for Throughput and Social Welfare,Zhou Chen; Yichuan Ding; Luyi Yang,"School of Economics and Management, Southeast University, Nanjing, Jiangsu 210096, China; Desautels Faculty of Management, McGill University, Montreal, Quebec H3A 1G5, Canada; Haas School of Business, University of California Berkeley, Berkeley, California 94720","When Joining More Queues Is Not Always Better When customers can join multiple wait lists, does more choice always improve a service system? In “Multilisting for Horizontally Differentiated Services: Implications for Throughput and Social Welfare,” Chen, Ding, and Yang study customers who can join several provider queues, choose only their preferred provider, or decline service. The authors compare this flexible multilisting design with single-listing and pooling. Multilisting attracts more customers and consistently achieves at least as much throughput as either alternative. It also improves social welfare relative to pooling. Yet compared with single-listing, the extra participation can worsen congestion and reduce welfare, even as access expands. The analysis further shows that the welfare-maximizing allocation may treat otherwise identical providers asymmetrically, and that nonnegative, asymmetric prices can steer customers toward socially efficient choices. The findings offer guidance for designing healthcare wait lists, public housing systems, vaccination programs, and other capacity-constrained services where access, matching, and congestion must be balanced.",Operations Research,2026-09-11,journal-article,https://doi.org/10.1287/opre.2024.1130,1526-5463,Operations Research,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1086/744016,Timing is Everything: Parental Professional Connections and Labor Market Entry,Shmuel San,,,Journal of Political Economy,2026-09-11,journal-article,https://doi.org/10.1086/744016,1537-534X,Journal of Political Economy,ECON,University of Chicago Press,4*,4*,4*
10.1086/744012,Rethinking Reference Dependence: Wage Dynamics and Optimal Taxi Labor Supply,Nick Buchholz; Matthew Shum; Haiqing Xu,,,Journal of Political Economy,2026-09-11,journal-article,https://doi.org/10.1086/744012,1537-534X,Journal of Political Economy,ECON,University of Chicago Press,4*,4*,4*
10.1086/744049,Equilibrium in the Market for Public School Teachers: District Wage Strategies and Teacher Comparative Advantage,Barbara Biasi; Chao Fu; John Stromme,,,Journal of Political Economy,2026-09-11,journal-article,https://doi.org/10.1086/744049,1537-534X,Journal of Political Economy,ECON,University of Chicago Press,4*,4*,4*
10.1086/744015,Behavioral Attenuation,Benjamin Enke; Thomas Graeber; Ryan Oprea; Jeffrey Yang,,,Journal of Political Economy,2026-09-11,journal-article,https://doi.org/10.1086/744015,1537-534X,Journal of Political Economy,ECON,University of Chicago Press,4*,4*,4*
10.1287/isre.2024.1471,"Fixed, Proportional, or Menu-based? A Study of Managed Security Service Provider Contracts",Yong Wu; Yujie Jiang; Xinxue Qu; Qianzhou Du; Zhengrui Jiang,"Donghua University, Glorious Sun School of Business & Management, Shanghai, China; Donghua University, Glorious Sun School of Business and Management, Shanghai, Shanghai, China; University of Notre Dame, Information Technology, Analytics, and Operations, Notre Dame, Indiana, United States; University of Science and Technology of China, Faculty of Business in SciTech, School of Management, Hefei, --- Select One ---, China; The Chinese University of Hong Kong - Shenzhen, School of Business, Shenzhen, China","Designing effective security service contracts presents a critical challenge for both Managed Security Service Providers (MSSPs) and their clients, driven by heterogeneous client risks, interdependent security externalities, and post-adoption client behaviors. Employing a game-theoretic framework, this research investigates an MSSP’s optimal contract strategy among three regimes: a fixed compensation contract (F-Contract), a proportional compensation contract (R-Contract), and a menu-based contract regime (M-Contract) that offers both options simultaneously, allowing clients to self-select. The differences in compensation structures between the F-Contract and R-Contract directly shape client behavior, resulting in varying levels of post-adoption client negligence. The menu-based contract design in our setting introduces a richer mechanism than simply segmenting heterogeneous clients: clients’ strategic migration across contract options changes the aggregate security of the protected network and, consequently, the MSSP’s optimal market coverage and profitability. As security loss risk increases, high-valuation clients migrate from fixed to proportional compensation. When this migration reduces aggregate negligence, it offsets the intensified negative externalities and induces the MSSP to expand, rather than contract, its client base and profits. Crucially, this reversal cannot arise under either pure contract regime or in screening models without contract-dependent behavior. We further show that no single regime always maximizes market coverage, MSSP profitability, or social welfare, as the optimal choice depends on the security loss risk and the negligence gap between the F- and R-Contracts. Specifically, when both factors are moderate, the M-Contract yields a “win-win-win” equilibrium that simultaneously advances the interests of the MSSP, clients, and social planners, requiring no external policy intervention. However, we also find that an MSSP’s privately optimal contract does not always inherently maximize social welfare. To address this, we characterize the conditions that call for targeted regulatory or contractual interventions to realign private and social incentives.",Information Systems Research,2026-09-11,journal-article,https://doi.org/10.1287/isre.2024.1471,1526-5536,Information Systems Research,INFO MAN,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1093/ej/ueag111,Sabotage as Industrial Policy,Jin Liu; Martin Rotemberg; Sharon Traiberman,UPenn; NYU; NYU & NBER,"Abstract We characterise sabotage, exemplified by recent US policies concerning China’s semiconductor industry, as trade policy. For some (but not all) goods, completely destroying foreigners’ productivity increases domestic real income by shifting the location of production and improving the terms of trade. The gross benefit of sabotage can be summarised by a few sufficient statistics: trade and demand elasticities and import and production shares. The cost of sabotage is determined by countries’ relative unit labour costs for the sabotaged goods. We find important non-monotonicities: for semiconductors, partially sabotaging foreign production would lower US real income, while comprehensive sabotage would raise it.",The Economic Journal,2026-09-11,journal-article,https://doi.org/10.1093/ej/ueag111,1468-0297,Economic Journal,ECON,Wiley-Blackwell,4,4,4
10.1007/s11192-026-05808-6,Understanding prolonged retraction lag among retracted biomedical papers: an explainable machine-learning analysis,Zhaoqi Peng; Mengfan Zhao; Hao Wang; Alex Jie Yang; Sanhong Deng,,,Scientometrics,2026-09-11,journal-article,https://doi.org/10.1007/s11192-026-05808-6,1588-2861,Scientometrics,INNOV,Springer Nature,4,4,4
10.1007/s11192-026-05810-y,Presence and visibility of local journals in international scientific databases,Victoria Di Césare; Nicolas Robinson-Garcia,,,Scientometrics,2026-09-11,journal-article,https://doi.org/10.1007/s11192-026-05810-y,1588-2861,Scientometrics,INNOV,Springer Nature,4,4,4
