doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1108/ijopm-01-2026-0024,Configurations of buyer–supplier AI orientations and firm resilience: a matching perspective,Yan Liu; Qiang Wang; Zhan Wu,"School of Management, Xi'an Jiaotong University , ,; Discipline of International Business, The University of Sydney , ,","Purpose Drawing on matching theory, this study examines how configurations of artificial intelligence (AI) capability orientations – automation and smartness – within buyer–supplier dyads influence buyer firm resilience. Design/methodology/approach We employ Bidirectional Encoder Representations from Transformers (BERT), a deep learning approach, to measure firms' AI automation orientation and AI smartness orientation based on annual report disclosures. Using a sample of 3,279 buyer–supplier dyads from Chinese A-share listed firms between 2018 and 2022, we test our hypotheses with ordinary least squares (OLS) regression models. Findings The results show that complementarity-based configurations, specifically buyer automation combined with supplier smartness and buyer smartness combined with supplier automation, significantly enhance buyer resilience. A compatibility-based configuration in which both buyer and supplier emphasise automation also strengthens resilience. In contrast, the matching between buyer smartness and supplier smartness is negatively associated with firm resilience. Originality/value This research distinguishes between AI automation and smartness orientation and demonstrates how their configurations across buyer–supplier dyads generate compatibility, complementarity, or friction. By moving beyond firm-centred and monolithic views of AI, the study offers a novel framework for understanding when dyadic AI alignment enhances resilience and when it undermines it, providing actionable insights for AI-enabled supply chain management in disruption-prone environments.",International Journal of Operations &amp; Production Management,2026-09-02,journal-article,https://doi.org/10.1108/ijopm-01-2026-0024,1758-6593,International Journal of Operations and Production Management,OPS&TECH,Emerald,4,4,4
10.1287/orsc.2022.17009,From Scarce Resources to Resourcing Spirals: A Theory of Mindful Resourcing,Cristina Rubino; Sara Jansen Perry; Ravi S. Kudesia; Ari Malka,"California State University Northridge, Management, Northridge, California, 91330, United States; Baylor University, Management, Waco, Texas, 76798, United States; Temple University Fox School of Business and Management, Human Resource Management, Philadelphia, Pennsylvania, 19122, United States; Frontline Careers, President and Co-founder, San Marcos, California, United States","People in organizations often face demands in excess of their resources. Psychological theories of resources reflect this scarcity, emphasizing how people conserve or balance resources. While they acknowledge that interventions like mindfulness training can create resources, these theories struggle to explain how, as they assume that resources are necessarily scarce. In this study, we introduce a theory of mindful resourcing. Rather than reducing mindfulness to a scarce psychological resource that a person has, it reveals mindfulness to be a skillful practice that a person does to enhance their agency to create resources. Mindful resourcing theory shows how mindfulness skills form a foundation for resourcing—the ability to create and enact resources—and how resourcing reciprocally enhances mindfulness skills, such that the practices of mindfulness and resourcing intertwine as mutually sustaining and supporting practices. We develop this theory across a three-phase research design that (1) introduces a conceptual model which sequences how these practices intertwine and (2) uses this sequencing to surface the otherwise implicit design structure of mindfulness trainings, before (3) abductively building theory on how people enact and develop competence in mindful resourcing from longitudinal qualitative data of 98 non-profit employees undergoing training. Our theory-building discovers the critical role of resourcing spirals—showing how employees create and enact resources by skillfully assembling spirals and recursively expanding those spirals into longer and more impactful sequences as they gain competence. Taken together, our study illuminates the understudied human activities by which people not only create and enact resources but learn to do so more mindfully.",Organization Science,2026-09-01,journal-article,https://doi.org/10.1287/orsc.2022.17009,1526-5455,Organization Science,ORG STUD,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.25300/misq/2025/18542,Taste vs. Stats: Investigating Racial Discrimination in Online Donation and Investment Crowdfunding,Qianqian Ben Liu; Xuechen Luo,"Department of Information Systems, College of Business, City University of Hong Kong Hong Kong, China; Glorious Sun School of Economics and Management, Donghua University Shanghai, China","Racial discrimination in crowdfunding is a significant barrier to equitable access to capital, as racial minorities face greater challenges in achieving their fundraising goals. While prior research has documented discriminatory patterns in crowdfunding outcomes, the underlying mechanisms driving this discrimination remain unclear. This is a critical gap that must be addressed to develop effective interventions. Drawing on economic theories of taste-based and statistical discrimination, we examine how discrimination mechanisms vary across crowdfunding types. We posit that donation crowdfunding primarily exhibits taste-based discrimination, while investment crowdfunding manifests statistical discrimination. We tested these predictions through three preregistered randomized experiments. Confirming our prediction, the first experiment revealed taste-based discrimination against Black fundraisers in donation crowdfunding. The second experiment demonstrated statistical discrimination in investment crowdfunding. However, contrary to prior research showing negative discrimination against minorities, our second experiment revealed positive statistical discrimination toward Asian fundraisers. We posit that this positive discrimination is due to the decision frame participants adopt, and this explanation is supported by Experiment 3: The direction of discrimination is reversed when task instructions are modified to elicit a negative decision frame. Our research advances both the crowdfunding and the racial discrimination literatures while providing insights for platform design and debiasing interventions.",MIS Quarterly,2026-09-01,journal-article,https://doi.org/10.25300/misq/2025/18542,2162-9730,MIS Quarterly: Management Information Systems,INFO MAN,University of Minnesota,4*,4*,4*
10.25300/misq/2025/19441,Strategic Participation on Tokenized Platforms: Balancing Investment and Labor Intensities,Tianyi Li; Xiaoquan (Michael) Zhang,"Department of Decisions, Operations and Technology, The Chinese University of Hong Kong Hong Kong S.A.R., China","Participants on tokenized platforms (i.e., platforms with blockchain implementation) can simultaneously take multiple roles, such as user, investor, and laborer, and draw income from the last two roles. Unlike traditional markets that typically prioritize one means of profitable participation, participants on such platforms need to allocate their efforts on the platform to increase revenue. We developed a decision framework for determining participants’ strategic participation on tokenized platforms to maximize earnings from investment and labor. Individual participants were distinguished from the platform-average participant, and decision-making is cast into two subproblems: (1) ignoring individual actions’ impact on platform state, we constructed strategies based on metrics that characterized model projections of future platform development and derived the metrics from Monte Carlo ensembles; (2) considering individuals’ actions as explicitly influencing the platform state, we formulated the control problem as a Markov decision process and solved it via reinforcement learning (RL). The framework addresses parameter uncertainty from model estimation, system uncertainty in model projection, and input uncertainty during participant-platform interaction. We compared metric-based and RL strategies from the two solution approaches using historical token price series; the results suggest good performance of our decision framework.",MIS Quarterly,2026-09-01,journal-article,https://doi.org/10.25300/misq/2025/19441,2162-9730,MIS Quarterly: Management Information Systems,INFO MAN,University of Minnesota,4*,4*,4*
10.25300/misq/2026/503e1,Editor’s Comments,Susan Brown; Stefan Seidel; John D’Arcy; Jungpil Hahn; Carol Hsu; Sabine Matook; Maytal Saar-Tsechansky; Maha Shaikh; Jason Bennett Thatcher,,,MIS Quarterly,2026-09-01,journal-article,https://doi.org/10.25300/misq/2026/503e1,2162-9730,MIS Quarterly: Management Information Systems,INFO MAN,University of Minnesota,4*,4*,4*
10.1287/isre.2023.0743,The Impacts of Externally Hired Senior Technology Executives on Startup Complementor Innovation in Software Platform Ecosystems,Chen Zhang; He Li; Jingyi Sun; Denghui Zhang,"Iowa State University, Department of Information Systems and Business Analytics, Ames, Iowa, 50011-2140, United States; Clemson University, Management, Clemson, South Carolina, 29634-0002, United States; Stevens Institute of Technology, School of Business, Hoboken, New Jersey, United States","This research examines how externally hired senior technology executives reshape product innovation in startup complementors operating within software platform ecosystems. We distinguish two innovation types tied to the platform’s layered modular architecture: layer-expansion innovation that extends products into previously unused technical layers, and within-layer innovation that deepens the use of layers already embedded in the complementor’s products. Using longitudinal data from startup complementors in the Hadoop ecosystem, we find that externally hired senior technology executives are positively associated with layer-expansion innovation but negatively associated with within-layer innovation, indicating a reallocation of innovation efforts across platform layers. Drawing on the cognitive and technical dimensions of tacit knowledge, we theorize that externally hired senior technology executives influence innovation by introducing knowledge from their prior experience in technology and product development. Multiple mechanism analyses provide evidence consistent with this knowledge-based explanation. The innovation effects are stronger when executives are hired into newly created positions and when their prior expertise extends beyond the startup’s existing technical layers. We also find that these effects are more pronounced among growth-stage startups and startups without senior technical founders. This research contributes to the software platform ecosystem, executive human capital, and entrepreneurial innovation literature by investigating the impact of externally hired senior technology executives on startup innovation relative to the platform’s layered architecture.",Information Systems Research,2026-09-01,journal-article,https://doi.org/10.1287/isre.2023.0743,1526-5536,Information Systems Research,INFO MAN,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1002/sej.70043,Women own differently: How women's decision‐making authority shapes owner teams' strategic choices in private firms,Jannis von Nitzsch; Miriam Bird,"Technical University of Munich, TUM School of Management, TUM Campus Heilbronn Heilbronn Germany; Heinrich Heine University Duesseldorf Duesseldorf Germany","Abstract Research Summary The literature on the strategic role of ownership in creating firm value suggests that owners' ultimate decision‐making authority allows them to align their firms' strategic orientations with their idiosyncratic judgment. By integrating the strategic ownership literature with social role theory, we theorize how women owners' gender‐based judgment influences owner teams' strategic choices depending on the level of ownership (i.e., decision‐making authority) collectively held by women owners. Our empirical evidence, based on 42,667 European firms, suggests that greater ownership among women is associated with less risky strategic choices and a stronger social value‐creation orientation among owner teams. These relationships are partly contingent on whether or not women hold a block majority. Our findings contribute to the strategic ownership literature and advance research on women's entrepreneurship. Managerial Summary In this study, based on 42,667 European private firms led by owner teams, we investigate how women's ownership affects owner teams' strategic choices. Consistent with established behavioral differences between men and women, we find that greater decision‐making authority held by women owners is associated with less risky strategic choices and a stronger social value‐creation orientation among owner teams. These associations, to varying extents, are contingent on whether or not women on the team collectively hold a block majority. Our findings help owner teams reflect on how the gender composition of their teams and the distribution of decision‐making authority among owners jointly shape strategic choices. We also provide investors with new insights into how different ownership structures ultimately influence firms' broader strategic orientations.",Strategic Entrepreneurship Journal,2026-09-01,journal-article,https://doi.org/10.1002/sej.70043,1932-443X,Strategic Entrepreneurship Journal,ENT-SBM,Wiley-Blackwell,4,4,4
10.1017/s0007680526102074,"The Spinach King: The Rise and Fall of an American Dynasty.
                    <i>By</i>
                    John Seabrook. New York: W. W. Norton &amp; Company, 2025. 368 pp. Hardcover, $31.99. ISBN: 978-1-324-00352-6",Emelyn Rude,Sciences Po,,Business History Review,2026-09-01,journal-article,https://doi.org/10.1017/s0007680526102074,2044-768X,Business History Review,BUS HIST & ECON HIST,Cambridge University Press,4,4,4
10.1086/743899,Who Values Democracy?,Max Miller,,,Journal of Political Economy,2026-08-31,journal-article,https://doi.org/10.1086/743899,1537-534X,Journal of Political Economy,ECON,University of Chicago Press,4*,4*,4*
10.1086/743901,Using Consumption Data to Derive Optimal Top Income and Capital Tax Rates,Christian Hellwig; Nicolas Werquin,,,Journal of Political Economy,2026-08-31,journal-article,https://doi.org/10.1086/743901,1537-534X,Journal of Political Economy,ECON,University of Chicago Press,4*,4*,4*
10.1086/743915,The Macroeconomic Dynamics of Labor Market Polices,Erik G. Hurst; Patrick Kehoe; Elena Pastorino; Thomas Winberry,,,Journal of Political Economy,2026-08-31,journal-article,https://doi.org/10.1086/743915,1537-534X,Journal of Political Economy,ECON,University of Chicago Press,4*,4*,4*
