doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1257/jel.64.3.1058.r8,"Williams, Robert B. Funding White Supremacy: Federal Wealth Policies and the Modern Racial Wealth Gap",Vicki L. Bogan,Duke University.,"Vicki L. Bogan of Duke University reviews “Funding White Supremacy: Federal Wealth Policies and the Modern Racial Wealth Gap” by Robert B. Williams. The Econlit abstract of this book begins: “Explores why the racial wealth gap has been widening throughout the last half century, focusing on the current economic system that produces and reproduces racial hierarchy and domination.”",Journal of Economic Literature,2026-09-01,journal-article,https://doi.org/10.1257/jel.64.3.1058.r8,2328-8175,Journal of Economic Literature,ECON,American Economic Association,4,4,4
10.1257/jel.20261786,Why Is Fertility So Low in High-Income Countries?,Melissa S. Kearney; Phillip B. Levine,University of Notre Dame and NBER.; Wellesley College and NBER.,"We consider why fertility has fallen in recent decades in almost all high-income countries. We begin by documenting declining total fertility and rising childlessness across cohorts, highlighting the need to focus on cohort versus period-specific fertility rates. With this motivation, we propose a conceptual model of fertility determination that augments the standard Becker model with an explicit role for social norms and cohort-specific contextual factors, including broad social and economic influences and an expanded set of consumption and lifestyle options. We posit that these forces have led to “shifting priorities,” reducing the centrality of parenthood. We then review existing empirical evidence and conclude that the decline in fertility likely reflects a complex mix of changing norms around work, parenting, gender roles, and leisure consistent with our cohort-based conceptual framework. We conclude with suggestions for future research and a brief discussion of policy implications. (JEL J13, J16, J18, J22, Z13)",Journal of Economic Literature,2026-09-01,journal-article,https://doi.org/10.1257/jel.20261786,2328-8175,Journal of Economic Literature,ECON,American Economic Association,4,4,4
10.1257/jel.64.3.1058.r7,"Selgin, George. False Dawn: The New Deal and the Promise of Recovery, 1933–1947",Joshua K. Hausman,University of Michigan.,"Joshua K. Hausman of University of Michigan reviews “False Dawn: The New Deal and the Promise of Recovery, 1933–1947” by George Selgin. The Econlit abstract of this book begins: “Explores how the United States recovered from the Great Depression and whether the New Deal helped or hindered that recovery, evaluating specific policies implemented during this period.”",Journal of Economic Literature,2026-09-01,journal-article,https://doi.org/10.1257/jel.64.3.1058.r7,2328-8175,Journal of Economic Literature,ECON,American Economic Association,4,4,4
10.1257/jel.20251826,Scoring the Behavioral Economics of Crime: Reflections on Unforgiving Places: The Unexpected Origins of American Gun Violence,Robert J. Sampson,Harvard University.,"In Unforgiving Places Jens Ludwig makes a strong claim for the behavioral economics of crime, scoring it a knockout when pitted against conventional wisdom. Focusing on gun violence, he proposes a unifying explanation that draws on disciplines beyond economics, especially sociology, criminology, and psychology. Although the intended audience is mainly policymakers and the general public, scholars will benefit from reading Ludwig's thought-provoking book. In this essay, I evaluate the book's evidence and elaborate on the research needed to resolve unsettled hypotheses. I focus on several key issues, including linking self-control theory to cognitive processes, informal neighborhood social control, legitimacy in community policing, toxic environmental effects on cognition, the limits of administrative data, age-specific pathways of gun carrying, and the impact of social change. In the spirit of consilience that Unforgiving Places calls for, I argue that further engagement of the book's framework with these issues yields a promising research agenda. (JEL D11, D72, D90, H76, K14, K42, R23)",Journal of Economic Literature,2026-09-01,journal-article,https://doi.org/10.1257/jel.20251826,2328-8175,Journal of Economic Literature,ECON,American Economic Association,4,4,4
10.1257/jel.64.3.1058.r6,"Rilinger, Georg. Failure by Design: The California Energy Crisis and the Limits of Market Planning",Peter Cramton,University of Maryland.,"Peter Cramton of University of Maryland reviews “Failure by Design: The California Energy Crisis and the Limits of Market Planning” by Georg Riling. The Econlit abstract of this book begins: “Develops a theoretical framework for studying designer markets as planned structures, considering what lessons can be drawn from California's energy crisis.”",Journal of Economic Literature,2026-09-01,journal-article,https://doi.org/10.1257/jel.64.3.1058.r6,2328-8175,Journal of Economic Literature,ECON,American Economic Association,4,4,4
10.1257/jel.20251774,Refugees' Economic Integration,Dany Bahar; Rebecca Brough; Giovanni Peri,"Brown University and the Center for Global Development.; University of California, Davis.; University of California, Davis and NBER.","Refugees are international migrants escaping persecution and crises whose economic success in their countries of destination is threatened by lack of access to labor and credit markets, limited information on employment opportunities, and loss of human capital and assets. In this paper we review the economic literature that analyzes and evaluates interventions designed to address these hurdles and facilitate refugees’ economic integration. We also draw important general lessons from a wide variety of these interventions and identify areas for further research. (JEL J15, J18, J24, J61, K37, K38, Z13)",Journal of Economic Literature,2026-09-01,journal-article,https://doi.org/10.1257/jel.20251774,2328-8175,Journal of Economic Literature,ECON,American Economic Association,4,4,4
10.1257/jel.64.3.1058.r5,"Parkin, Katherine J. The Abortion Market: Buying and Selling Access in the Era Before Roe",Theodore Joyce,"Baruch College, CUNY.","Theodore Joyce of Baruch College, CUNY reviews “The Abortion Market: Buying and Selling Access in the Era Before Roe” by Katherine J. Parkin. The Econlit abstract of this book begins: “Explores the ways that people bought and sold abortion access in the United States, focusing on the amount of money poured into laying the groundwork for that access, including its ultimate legalization with Roe v. Wade.”",Journal of Economic Literature,2026-09-01,journal-article,https://doi.org/10.1257/jel.64.3.1058.r5,2328-8175,Journal of Economic Literature,ECON,American Economic Association,4,4,4
10.1257/jel.64.3.1136,JEL Classification System,,,"The categories listed below are used to classify books, book reviews, journal articles, and dissertations indexed in JEL and EconLit. New changes to the classification system appear as soon as possible on www.econlit.org . The JEL classification system may be used freely for scholarly purposes. We suggest the following format: “JEL: A10, B10, etc.”",Journal of Economic Literature,2026-09-01,journal-article,https://doi.org/10.1257/jel.64.3.1136,2328-8175,Journal of Economic Literature,ECON,American Economic Association,4,4,4
10.1257/jel.20251766,Intermediaries and Asset Prices,Valentin Haddad; Tyler Muir,"University of California, Los Angeles and NBER.","Intermediary asset pricing posits that financial institutions play a central role in financial markets, and that their decisions shape asset prices beyond simply reflecting the preferences of the average household. This perspective helps make sense of key empirical patterns: the excess volatility of asset prices, differences in price movements across asset classes, the cross-section of expected returns within asset classes, and specific arbitrage opportunities and price dislocations. We also review the implications of intermediary asset pricing for macroeconomic dynamics, international economics, and policy. In this approach, a primary channel of financial regulation and monetary policy is through alleviating constraints or removing risk from intermediary balance sheets during periods of stress. We highlight both existing progress and gaps for future research. (JEL E44, E52, F31, G12, G18, G21, G23)",Journal of Economic Literature,2026-09-01,journal-article,https://doi.org/10.1257/jel.20251766,2328-8175,Journal of Economic Literature,ECON,American Economic Association,4,4,4
10.1257/jel.20261775,Humans in the Loop: The Next Frontier in the Credibility Revolution,Megan T. Stevenson; Joshua B. Fischman,University of Virginia.,"Something is amiss in empirical economics. Despite the advances of the credibility revolution, published estimates tend to be inflated and overconfident. We argue that this stems from a weakness in the dominant econometric framework: treating the researcher like a calculator that mechanically implements the econometric method. We use several examples to show how properties of estimators change dramatically with humans in the loop. Under plausible assumptions on researcher behavior, low-power estimators such as instrumental variables exhibit high degrees of bias, even with a first-stage F-statistic of 200. Threshold testing on the first-stage F-statistic can reduce bias, contrary to Angrist and Kolesár (2024). And standard errors understate uncertainty, since they ignore variation due to researchers’ subjective choices. Ignoring the role of humans “in the research loop” can lead to highly biased and unreliable findings. Modifying econometric practices to address the human factor is a critical frontier of the credibility revolution. (JEL C12, C13, C26)",Journal of Economic Literature,2026-09-01,journal-article,https://doi.org/10.1257/jel.20261775,2328-8175,Journal of Economic Literature,ECON,American Economic Association,4,4,4
