doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1108/ijopm-10-2025-0994,Conflicting institutional logics in agricultural supply chain labour governance: the role of upstream agency,Muhammad Khan; Michael Rogerson; Dimitrios Papadas; Karl Behrendt; Lydia Arnold,"Harper Adams University , ,; University of Sussex Business School, University of Sussex , ,; Harokopio University of Athens , ,","Purpose This article investigates the institutional logics affecting labour governance upstream in agrifood supply chains. It focuses on the lived experience of farming communities in Pakistan, their agency and the implications for top-down governance of labour exploitation. Design/methodology/approach A qualitative approach comprising 48 interviews and 10 focus groups, with 73 total respondents, was employed. Data were analyzed using thematic analysis to understand how governance efforts were understood and experienced. Findings The study identifies the logics at play. Conflicts were found both in the top-down governance and market logics imposed on farming communities and between those logics and factors informing a local “social logic”. The complexity of these conflicts and resistance among farming communities induce what we term a “messy paralysis” of governance. Communities exercised their agency to resist top-down governance efforts, which they see as imposed on them. Research limitations/implications Labour and wider governance efforts that are not co-designed with their subject communities are likely to conflict with local values, reducing their impact and failing to protect workers' well-being and corporate reputation. Originality/value The upstream approach taken, and its link with global labour governance approaches, is rare in the operations and supply chain management literature. The article provides rich insights which both build upon and problematize extant labour governance research.",International Journal of Operations &amp; Production Management,2026-06-16,journal-article,https://doi.org/10.1108/ijopm-10-2025-0994,1758-6593,International Journal of Operations and Production Management,OPS&TECH,Emerald,4,4,4
10.1177/01492063261448817,"Crises Unbound: Institutions, Occupational Groups, and the Construction of Omnicrises",Gerardo Patriotta; Maxim Voronov,University of Bath; York University,"Omnicrises are systemic disruptions that transcend organizational boundaries, rapidly escalating across institutional domains and destabilizing the jurisdictional order through which social life is coordinated. Unlike conventional crises that are confined to specific organizations or industries, an omnicrisis triggers a state of jurisdictional fracturing, creating vacuums of authority that undermine communities’ sense of stability and continuity. We argue that omnicrises occur when systemic disruptions misalign established connections between occupational mandates, settled jurisdictions, and recognized expertise, compelling occupational groups to avow, delegate, or realign authority in response to unfolding threats. Resolution emerges through processes of institutional repair that stabilize a coherent jurisdictional settlement and enable the construction of a “new normal.” By incorporating insights from institutional theory and the sociology of occupations, we advance understanding of crisis governance, expertise under systemic threat, and the reconstruction of institutional order in an era of pervasive uncertainty.",Journal of Management,2026-06-15,journal-article,https://doi.org/10.1177/01492063261448817,1557-1211,Journal of Management,ETHICS-CSR-MAN,SAGE,4*,4*,4*
10.1111/risa.70284,Can Large Language Models Reason Strategically? Evidence From Attacker–Defender Signaling Games,Sabiha Unal Eyi; Jun Zhuang,Department of Industrial and Systems Engineering University at Buffalo Buffalo New York USA,"ABSTRACT Large language models (LLMs) are increasingly considered for deployment in applications requiring strategic judgment under uncertainty. Yet it remains unclear whether their behavior in adversarial environments resembles normative decision‐making, human strategic behavior, or something qualitatively distinct from both. This study addresses that question using a controlled attacker–defender signaling game in which an attacker must interpret potentially deceptive defender announcements and decide whether to attack one of two targets or abstain. We develop a three‐way comparison framework that evaluates GPT‐4o against two benchmarks simultaneously: a normative Bayesian best‐response model and empirical human decisions drawn from a matched experimental data set. Critically, we decompose strategic behavior into two components, belief formation and action selection, to identify whether similarities and divergences across agent types arise at the level of probabilistic inference, behavioral choice, or both. The results provide partial support for normative alignment (H1): GPT‐4o's modal action matches the normative benchmark in seven out of eight scenarios, yet its decision distributions diverge significantly in all conditions (), driven by a systematic underutilization of the abort option (6.7% vs. the normative recommendation of 25.6%). Human similarity (H2) is not supported, with action frequency distributions differing significantly across all eight conditions (). The core finding is a cognitive‐action decoupling: GPT‐4o maintains more diffuse posterior beliefs than humans in six out of eight scenarios yet produces more deterministic actions, and explicitly articulates uncertainty in 14%–28% of reasoning traces while systematically overriding that uncertainty in its final decisions. These findings position current LLMs as a strategically distinct class of agent, neither fully rational equilibrium players nor behavioral mimics of human bounded rationality. The observed commission bias and belief‐action decoupling have direct implications for the deployment of LLMs in high‐stakes adversarial roles, where abstention under uncertainty is often the strategically rational choice.",Risk Analysis,2026-06-15,journal-article,https://doi.org/10.1111/risa.70284,1539-6924,Risk Analysis,SOC SCI,Wiley-Blackwell,4,4,4
10.1177/10944281261443052,Rhythms of Organizational Life: Rhythmanalysis as an Organizational Research Method,Albane Grandazzi; Gazi Islam,"Grenoble Ecole de Management,; Grenoble Ecole de Management and IREGE","Rhythms form an essential part of organizational life, involving embodied patterns of repetition and difference that structure work processes, against the ongoing background of wider organizational and environmental rhythms. Organizational literature increasingly recognizes the importance of rhythms; yet little methodological work exists, either at the level of theorization or practical guidance. The current study draws on Lefebvre's foundational work on rhythmanalysis to elaborate an organizational methodology for studying rhythms. We argue that rhythmanalysis provides a critically oriented approach to understanding social dynamics and advances theorizing about organizational environments by overcoming the dichotomy between entities and processes, stability and change. In this article, we propose methodological guidelines for developing the field of rhythmanalysis in organizational settings by illustrating how it can be conducted through the reanalysis of ethnographic material. We discuss the methodological contributions of rhythmanalysis for a critical exploration of organizational dynamics.",Organizational Research Methods,2026-06-15,journal-article,https://doi.org/10.1177/10944281261443052,1552-7425,Organizational Research Methods,ORG STUD,SAGE,4,4,4
10.1093/jrsssb/qkag093,"Mei Dong, Linbo Wang, Lin Liu, and Oliver Dukes's contribution to the Discussion of ‘Regression by composition’ by Farewell et al",Mei Dong; Linbo Wang; Lin Liu; Oliver Dukes,"Division of Biostatistics, University of Toronto , Toronto ,; Department of Statistical Sciences, University of Toronto , Toronto ,; Institute of Natural Sciences, Shanghai Jiao Tong University , Shanghai ,; Department of Mathematics, Computer Science, and Statistics, Ghent University , Ghent ,",,Journal of the Royal Statistical Society Series B: Statistical Methodology,2026-06-15,journal-article,https://doi.org/10.1093/jrsssb/qkag093,1467-9868,Journal of the Royal Statistical Society. Series B: Statistical Methodology,ECON,Wiley-Blackwell,4,4,4
10.1093/jrsssb/qkag092,"Maozai Tian, Wei Xiong, Shaopei Ma, and Jinwen Liang's Contribution to the Discussion of ‘Regression by Composition’ by Farewell et al",Maozai Tian; Wei Xiong; Shaopei Ma; Jinwen Liang,"Center for Applied Statistics, School of Statistics, Renmin University of China , Beijing 100872 ,; School of Statistics and Data Science, Xinjiang University of Finance and Economics , Urumqi 830012 ,; Department of Mathematics and Data Science, Changji University , hangji 831100 ,; School of Statistics, University of International Business and Economics , Beijing 100105 ,; School of Mathematics, Statistics and Mechanics, Beijing University of Technology , Beijing 100872 ,",,Journal of the Royal Statistical Society Series B: Statistical Methodology,2026-06-15,journal-article,https://doi.org/10.1093/jrsssb/qkag092,1467-9868,Journal of the Royal Statistical Society. Series B: Statistical Methodology,ECON,Wiley-Blackwell,4,4,4
10.1093/jrsssb/qkag097,Cheng et al's contribution to the Discussion of ‘Regression by composition’ by Farewell et al,Kaiming Cheng; Rong Jiang; Jiangfeng Wang; Keming Yu,"School of Statistics and Data Science, Zhejiang Gongshang University , Hangzhou ,; Laboratory for Statistical Monitoring and Intelligent Governance of Common Prosperity , Hangzhou ,; School of Statistics and Data Science, Shanghai University of International Business and Economics , Shanghai ,; Department of Mathematics, Brunel University of London , London ,",,Journal of the Royal Statistical Society Series B: Statistical Methodology,2026-06-15,journal-article,https://doi.org/10.1093/jrsssb/qkag097,1467-9868,Journal of the Royal Statistical Society. Series B: Statistical Methodology,ECON,Wiley-Blackwell,4,4,4
10.1093/jrsssb/qkag094,Archer Gong Zhang's contribution to the Discussion of ‘Regression by composition’ by Farewell et al,Archer Gong Zhang,"School of Mathematics and Statistics, University of Glasgow",,Journal of the Royal Statistical Society Series B: Statistical Methodology,2026-06-15,journal-article,https://doi.org/10.1093/jrsssb/qkag094,1467-9868,Journal of the Royal Statistical Society. Series B: Statistical Methodology,ECON,Wiley-Blackwell,4,4,4
10.1093/jrsssb/qkag086,Andi Wang's contribution to the Discussion of ‘Regression by composition’ by Farewell et al,Andi Q Wang,University of Warwick,,Journal of the Royal Statistical Society Series B: Statistical Methodology,2026-06-15,journal-article,https://doi.org/10.1093/jrsssb/qkag086,1467-9868,Journal of the Royal Statistical Society. Series B: Statistical Methodology,ECON,Wiley-Blackwell,4,4,4
10.1111/iere.70079,Entry and Welfare in General Equilibrium With Heterogeneous Firms and Endogenous Markups,Kyle Bagwell; Seung Hoon Lee,"Department of Economics Stanford University, Stanford, California USA; NBER USA; School of Economics Yonsei University Seoul South Korea","ABSTRACT We analyze market entry efficiency in single‐ and two‐sector closed‐economy Melitz–Ottaviano (MO) models without an outside good. Comparing market and second‐best outcomes, we find that market entry is efficient in the single‐sector model. This efficiency also holds in a symmetric two‐sector setting. When sectors have asymmetric demand and the level of asymmetry is sufficiently small, the market yields excessive entry into the “high‐demand” sector. This inefficiency arises from the presence of an additional aggregator in MO preferences.",International Economic Review,2026-06-15,journal-article,https://doi.org/10.1111/iere.70079,1468-2354,International Economic Review,ECON,Wiley-Blackwell,4,4,4
