doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1111/puar.70193,Investor Orientation and Commitment in Outcomes‐Based Public Service Contracts,Fernando D. Domingos; Antonio D. R. E. Caluz; Michael Gibson; Vinícius M. Magnani,"Sao Paulo School of Business Administration, Fundação Getulio Vargas (FGV EAESP) São Paulo São Paulo Brazil; School of Economics, Business and Accounting of Ribeirão Preto (FEA‐RP), Universidade de São Paulo (USP) Ribeirão Preto São Paulo Brazil; Government Outcomes Lab (GOLab), Blavatnik School of Government, University of Oxford Oxford UK","ABSTRACT Outcomes‐based contracts (OBCs) organize public service delivery around measurable results, yet little is known about how different investors engage with these instruments. This article examines how investor orientation (social, financial, or dual‐purpose) shapes investor commitment in OBCs worldwide. Drawing on a global dataset of 338 contracts, we combine descriptive analyses, regression models, and qualitative interviews to investigate how investor orientation relates to investment scale. We hypothesize that OBCs involving socially oriented investors are associated with higher levels of investment than those involving financially or dual‐purpose investors. Consistent with this prediction, socially oriented investors consistently commit larger amounts, whereas financially oriented and dual‐purpose investors typically participate with smaller contributions. These patterns challenge a central premise of OBCs: that such instruments would mobilize significant mainstream private capital for public services. Interview evidence points to reputational risks, limited familiarity with local conditions, and outcome measurement complexity as key deterrents.",Public Administration Review,2026-09-10,journal-article,https://doi.org/10.1111/puar.70193,1540-6210,Public Administration Review,PUB SEC,Wiley-Blackwell,4*,4*,4*
10.1111/puar.70200,The “Professional Mortality” Problem in Early City Management: A Study of Organized Denial,Ben Merriman,School of Public Affairs &amp; Administration University of Kansas Lawrence Kansas USA,"ABSTRACT The early city management profession experienced appalling rates of attrition. This problem of “professional mortality” had been clearly recognized by the end of World War I: causes of attrition included threats and violence against managers, intense political interference in managers' work, and interpersonal missteps. Yet the organized management profession and advocates of the manager plan actively ignored threats and were unwilling to respond collectively or officially to political interference; leading scholars recognized but did not publicly discuss common interpersonal problems faced by managers. This silence on the underlying causes of turnover marked an effort to protect the manager plan's viability in the face of growing electoral opposition during the 1920s, placing the interests of the profession above its practicing members. The optimistic, rationalist discourses of advocates, scholars, and professional leaders rested on self‐conscious denial of uncomfortable realities; a full historical accounting may help avoid repeating these mistakes.",Public Administration Review,2026-09-11,journal-article,https://doi.org/10.1111/puar.70200,1540-6210,Public Administration Review,PUB SEC,Wiley-Blackwell,4*,4*,4*
10.1287/orsc.2023.18043,Feel Free to Chat About Your Kids? Exploring the Effects of Workplace Parenting Conversations,Yuxin Lin; Allison S. Gabriel; Katina Sawyer; Zhengguang Liu,"Zhejiang University Department of Psychology and Behavioural Sciences, Psychology and Behavioral Sciences, Hangzhou, Zhejiang, China; Purdue University, Management, West Lafayette, Indiana, United States; The University of Arizona Eller College of Management, Department of Management and Organizations, Tucson, Arizona, United States; Zhejiang University, Department of Psychology and Behavioral Sciences, Hangzhou, Zhejiang, China","Workplace conversations are essential for collaboration, knowledge sharing, and relationship building. While much of the literature has focused on work-related discussions, recent shifts toward the blurring of professional and personal boundaries suggest that employees may increasingly converse about aspects of their nonwork lives. One such topic of conversation—parenting—presents a unique and understudied type of workplace exchange given the central role of the parental identity for working parents and the opportunity for them to highlight this important identity through dialogue. In the current set of studies, we introduce workplace parenting conversations as dialogical, in-depth exchanges about parenting-related topics between coworkers who are parents. Drawing from identity management and boundary management theories, we propose that these conversations offer instrumental, affective, and relational benefits that positively impact behaviors across work and parenting role domains. Using a mixed-methods triangulation approach, we first explore the content and processes of workplace parenting conversations through qualitative interviews (Study 1A), followed by an experience sampling study testing our model, complete with behavioral outcomes at work and home (Study 1B). We then explore the underlying micro-mechanisms connecting workplace parenting conversations to the mechanisms in our model through additional interviews (Study 2A) and a field experiment (Study 2B). Our findings contribute to the literature on workplace conversations by identifying an overlooked yet impactful form of workplace dialogue, exploring its primarily positive effects on employees’ behaviors in both work and home contexts, and uncovering unique micro-mechanisms associated with this specific type of conversation.",Organization Science,2026-09-11,journal-article,https://doi.org/10.1287/orsc.2023.18043,1526-5455,Organization Science,ORG STUD,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/opre.2024.1130,Multilisting for Horizontally Differentiated Services: Implications for Throughput and Social Welfare,Zhou Chen; Yichuan Ding; Luyi Yang,"School of Economics and Management, Southeast University, Nanjing, Jiangsu 210096, China; Desautels Faculty of Management, McGill University, Montreal, Quebec H3A 1G5, Canada; Haas School of Business, University of California Berkeley, Berkeley, California 94720","When Joining More Queues Is Not Always Better When customers can join multiple wait lists, does more choice always improve a service system? In “Multilisting for Horizontally Differentiated Services: Implications for Throughput and Social Welfare,” Chen, Ding, and Yang study customers who can join several provider queues, choose only their preferred provider, or decline service. The authors compare this flexible multilisting design with single-listing and pooling. Multilisting attracts more customers and consistently achieves at least as much throughput as either alternative. It also improves social welfare relative to pooling. Yet compared with single-listing, the extra participation can worsen congestion and reduce welfare, even as access expands. The analysis further shows that the welfare-maximizing allocation may treat otherwise identical providers asymmetrically, and that nonnegative, asymmetric prices can steer customers toward socially efficient choices. The findings offer guidance for designing healthcare wait lists, public housing systems, vaccination programs, and other capacity-constrained services where access, matching, and congestion must be balanced.",Operations Research,2026-09-11,journal-article,https://doi.org/10.1287/opre.2024.1130,1526-5463,Operations Research,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2024.07730,The Eco-Gender Gap in Boardrooms,Po-Hsuan Hsu; Kai Li; Yihui Pan,"Department of Quantitative Finance, College of Technology Management, National Tsing Hua University, Hsinchu City 300044, Taiwan; Sauder School of Business, University of British Columbia, Vancouver, British Columbia V6T 1Z2, Canada; Department of Finance, David Eccles School of Business, University of Utah, Salt Lake City, Utah 84112","To examine what women bring to the boardroom table, we first show a significant gender gap in viewing the tradeoff between environmental and economic benefits, using the Gallup Poll. We next demonstrate that such a gender gap extends into boardrooms. Having female directors is associated with more environmentally friendly business operations, but also with higher investment in environmental protection at the same time. Results from an analysis using a California law change that imposed board gender quotas point to a potentially causal effect of female directors. Employing a rich set of director demographics and board characteristics, we show that none consistently supersedes the share of female directors in explaining corporate environmental performance, suggesting that female directors play a unique role in explaining firms’ investment in environmental protection. This paper was accepted by Caroline Flammer, sustainability. Funding: P.-H. Hsu acknowledges the Yushan Fellow Program by the Ministry of Education and the National Science and Technology Council, Taiwan [Grants MOE-108-YSFMS-0004-012-P1 and NSTC 113-2410-H-007-008-MY3], the Mack Institute for Innovation Management at the Wharton School, University of Pennsylvania, and the E.SUN Academic Award for financial and research support. K. Li received financial support from the Canada Research Chair in Corporate Governance, the Social Sciences and Humanities Research Council of Canada [Grant 435-2022-0285], and the Montalbano Centre for Responsible Leadership Development at UBC Sauder School of Business. Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2024.07730 .",Management Science,2026-09-01,journal-article,https://doi.org/10.1287/mnsc.2024.07730,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2026.eb.v72n9,Editorial Board,,,,Management Science,2026-09-01,journal-article,https://doi.org/10.1287/mnsc.2026.eb.v72n9,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/isre.2024.1471,"Fixed, Proportional, or Menu-based? A Study of Managed Security Service Provider Contracts",Yong Wu; Yujie Jiang; Xinxue Qu; Qianzhou Du; Zhengrui Jiang,"Donghua University, Glorious Sun School of Business & Management, Shanghai, China; Donghua University, Glorious Sun School of Business and Management, Shanghai, Shanghai, China; University of Notre Dame, Information Technology, Analytics, and Operations, Notre Dame, Indiana, United States; University of Science and Technology of China, Faculty of Business in SciTech, School of Management, Hefei, --- Select One ---, China; The Chinese University of Hong Kong - Shenzhen, School of Business, Shenzhen, China","Designing effective security service contracts presents a critical challenge for both Managed Security Service Providers (MSSPs) and their clients, driven by heterogeneous client risks, interdependent security externalities, and post-adoption client behaviors. Employing a game-theoretic framework, this research investigates an MSSP’s optimal contract strategy among three regimes: a fixed compensation contract (F-Contract), a proportional compensation contract (R-Contract), and a menu-based contract regime (M-Contract) that offers both options simultaneously, allowing clients to self-select. The differences in compensation structures between the F-Contract and R-Contract directly shape client behavior, resulting in varying levels of post-adoption client negligence. The menu-based contract design in our setting introduces a richer mechanism than simply segmenting heterogeneous clients: clients’ strategic migration across contract options changes the aggregate security of the protected network and, consequently, the MSSP’s optimal market coverage and profitability. As security loss risk increases, high-valuation clients migrate from fixed to proportional compensation. When this migration reduces aggregate negligence, it offsets the intensified negative externalities and induces the MSSP to expand, rather than contract, its client base and profits. Crucially, this reversal cannot arise under either pure contract regime or in screening models without contract-dependent behavior. We further show that no single regime always maximizes market coverage, MSSP profitability, or social welfare, as the optimal choice depends on the security loss risk and the negligence gap between the F- and R-Contracts. Specifically, when both factors are moderate, the M-Contract yields a “win-win-win” equilibrium that simultaneously advances the interests of the MSSP, clients, and social planners, requiring no external policy intervention. However, we also find that an MSSP’s privately optimal contract does not always inherently maximize social welfare. To address this, we characterize the conditions that call for targeted regulatory or contractual interventions to realign private and social incentives.",Information Systems Research,2026-09-11,journal-article,https://doi.org/10.1287/isre.2024.1471,1526-5536,Information Systems Research,INFO MAN,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1086/744012,Rethinking Reference Dependence: Wage Dynamics and Optimal Taxi Labor Supply,Nick Buchholz; Matthew Shum; Haiqing Xu,,,Journal of Political Economy,2026-09-11,journal-article,https://doi.org/10.1086/744012,1537-534X,Journal of Political Economy,ECON,University of Chicago Press,4*,4*,4*
10.1086/744015,Behavioral Attenuation,Benjamin Enke; Thomas Graeber; Ryan Oprea; Jeffrey Yang,,,Journal of Political Economy,2026-09-11,journal-article,https://doi.org/10.1086/744015,1537-534X,Journal of Political Economy,ECON,University of Chicago Press,4*,4*,4*
10.1086/744016,Timing is Everything: Parental Professional Connections and Labor Market Entry,Shmuel San,,,Journal of Political Economy,2026-09-11,journal-article,https://doi.org/10.1086/744016,1537-534X,Journal of Political Economy,ECON,University of Chicago Press,4*,4*,4*
