doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1287/opre.2025.1994,Constant-Factor Algorithms for Revenue Management with Consecutive Stays,Ming Hu; Tongwen Wu,"Rotman School of Management, University of Toronto, Toronto, Ontario M5S 3E6, Canada","Constant-Factor Policies for Consecutive-Stay Bookings Railway operators and hotels must decide whether to accept bookings while preserving capacity for future customers. In “Constant-Factor Algorithms for Revenue Management with Consecutive Stays,” Hu and Wu study this challenge in which requests span consecutive travel legs or nights. The authors develop polynomial-time policies for two settings: one in which a seller accepts or rejects a request and assigns an available resource and another in which customers choose from an assortment under the basic attraction model. When benchmarked against the optimal online policy, the algorithms deliver the first constant-factor revenue guarantees in these settings independent of the maximum stay length. For fixed request types (e.g., their stay intervals are fixed), they guarantee 63.2% of the optimal expected revenue for accept-or-reject decisions and 27.1% under customer choice; for random request types (e.g., their stay intervals are random), the guarantees are 39.9% and 17.1%, respectively. These constant-factor guarantees stand in sharp contrast to the prior nonconstant competitive ratios that are benchmarked against the offline optimum.",Operations Research,2026-08-26,journal-article,https://doi.org/10.1287/opre.2025.1994,1526-5463,Operations Research,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/opre.2025.2457,Network Relaxations for Combinatorial Bilevel Optimization Under Linear Interactions,Leonardo Lozano; David Bergman; Andre A. Cire,"Operations, Business Analytics & Information Systems, University of Cincinnati, Cincinnati, Ohio 45221; Department of Operations and Information Management, University of Connecticut, Storrs, Connecticut 06268; Department of Management, University of Toronto Scarborough and Rotman School of Management, Toronto, Ontario M1C 1A4, Canada","A Network View of Bilevel Optimization Many decision problems are inherently hierarchical; a leader acts first while anticipating that a follower will respond optimally. Determining the leader’s best decision is notoriously difficult in areas such as infrastructure design, transportation, and security, especially when decisions are discrete. In “Network Relaxations for Combinatorial Bilevel Optimization under Linear Interactions,” Leonardo Lozano, David Bergman, and Andre Cire introduce a new representation for problems in which leader-follower interactions are captured by linear inequalities involving binary leader decisions. Their approach uses a layered decision-diagram network whose paths encode the leader’s choices and whose terminal values represent the follower’s optimal objective value. The network reveals symmetries, supports strong flow-based formulations, and can be compressed through node aggregation to create tractable approximations. Computational tests on previously unresolved benchmark problems show substantial improvements over leading bilevel solvers, proving optimality for many open instances and pointing to promising directions for future research in the field.",Operations Research,2026-08-26,journal-article,https://doi.org/10.1287/opre.2025.2457,1526-5463,Operations Research,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/opre.2025.2006,A Novel Adaptive Testing Scheme for Multidisease Testing,Douglas R. Bish; Ebru K. Bish; Merve Bodur; Berk Görgülü,"Department of Information Systems, Statistics and Management Science, Culverhouse College of Business, The University of Alabama, Tuscaloosa, Alabama 35487; School of Mathematics and Maxwell Institute for Mathematical Sciences, The University of Edinburgh, Edinburgh EH9 3FD, United Kingdom; DeGroote School of Business, McMaster University, Hamilton, Ontario L8S 4M4, Canada","Testing Smarter, Not More: An Adaptive Approach In the paper titled “A Novel Adaptive Testing Scheme for Multidisease Testing,” Douglas Bish, Ebru Bish, Merve Bodur, and Berk Görgülü develop an adaptive, cost-efficient testing scheme for lab-based multidisease testing, essential for diagnosis and screening, particularly for disease groups that share symptoms but require disease-specific treatments (e.g., respiratory, gastrointestinal, or sexually transmitted diseases). Their proposed adaptive strategy integrates multiplex assays and pooled testing in a novel way, utilizing modern automated testing technologies to build a customized follow-up test for each person, covering only the diseases flagged in that person’s relevant pooled tests. Optimizing such adaptive designs is mathematically demanding, but in a case study of 18 respiratory diseases, based on data from the Centers for Disease Control and Prevention, their adaptive designs yield substantial cost savings (51%–61%) relative to current practice under forecast error and highly seasonal prevalences. By lowering the cost per subject, adaptive designs can expand testing capacity and support earlier detection under resource constraints.",Operations Research,2026-08-27,journal-article,https://doi.org/10.1287/opre.2025.2006,1526-5463,Operations Research,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2025.02314,Centralization vs. Decentralization: First Evidence from the Laboratory,Gabriele Camera; Gary Charness; Nir Chemaya,"Economic Science Institute, Chapman University, Orange, California 92866; Department of Economics, University of California, Santa Barbara, California 93106; Department of Economics, Ben Gurion University of the Negev, Beer Sheva 8410501, Israel","The future architecture of financial systems is a subject of contention, with centralized and decentralized governance proponents. Here, we ask the following question. Would the architecture affect the quality of decision making? We propose a game where financial network participants demarcate the ownership of claims to income. This governance task can be decentralized (shared authority), centralized (single authority), or hybrid (alternating authority). Without communication, all architectures supported poor outcomes. With communication, decentralization ensured good governance and maximum profits, whereas centralization did not—lowering communication’s potency in promoting socially optimal decisions. This indicates that there is scope for decentralization in innovating financial institutions. This paper has been accepted by Camelia Kuhnen for the Virtual Special Issue on Digital Finance. Funding: N. Chemaya acknowledges partial financial support from the NET Institute. Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2025.02314 .",Management Science,2026-08-26,journal-article,https://doi.org/10.1287/mnsc.2025.02314,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2023.03801,Managing Perishable Inventory Systems with Positive Lead Times: Inventory Position vs. Projected Inventory Level,Jinzhi Bu; Xiting Gong; Huanyu Yin,"Department of Logistics and Maritime Studies, Faculty of Business, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong; Department of Decisions, Operations and Technology, CUHK Business School, The Chinese University of Hong Kong, Shatin, New Territories, Hong Kong; Department of Supply Chain Management, College of Economics, Shenzhen University, Shenzhen, Guangdong 518060, China","We study periodic review perishable inventory systems with a fixed product lifetime, positive replenishment lead times, and a general issuance policy under the average cost criterion. The optimal replenishment policy for such systems is notoriously complex and computationally intractable because of the curse of dimensionality. To address this challenge, we propose a class of projected inventory level (PIL) policies, which maintain a constant expected on-hand inventory level, and compare them with conventional base-stock (BS) policies that maintain a constant inventory position. For both backlogging and lost-sales systems, we show that the best PIL policy is asymptotically optimal with large unit penalty costs for a broad class of unbounded demand distributions. When demand is bounded and the unit penalty cost is sufficiently large, we prove that the best BS policy is optimal under first-in-first-out issuance, whereas the best PIL policy is optimal under last-in-first-out issuance (under certain conditions). Furthermore, we show that both policies are asymptotically optimal as the demand population size grows large, and their optimality gaps diminish exponentially fast in backlogging systems under a broad range of issuance policies. To facilitate computation, we introduce a class of approximate PIL (APIL) policies and extend most theoretical results for PIL to the APIL policy. Numerical results show that both PIL and APIL policies perform very close to optimal and significantly outperform BS policies. This paper was accepted by Jeannette Song, operations management. Funding: X. Gong and H. Yin were partially supported by the National Natural Science Foundation of China [Grant 72425008] and the Hong Kong Research Grants Council General Research Fund [Grant CUHK14500120]. J. Bu was partially supported by the Hong Kong Research Grants Council General Research Fund [Grant PolyU15504525]. Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2023.03801 .",Management Science,2026-08-26,journal-article,https://doi.org/10.1287/mnsc.2023.03801,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2024.04439,Disintermediation Governance and Complementor Innovation: An Empirical Look at Amazon.com,Xia Han; Gaoyang Cai; Grace Gu,"Faculty of Business for Science and Technology, School of Management, University of Science and Technology of China, Hefei 230026, China; Department of Marketing, Business School, The Chinese University of Hong Kong, Hong Kong 999077, China; Marshall School of Business, University of Southern California, Los Angeles, California 90089","This study investigates how the platform’s disintermediation governance policy (i.e., the policy that disciplines complementors and consumers circumventing the platform to transact directly) affects complementors’ product innovation and launching strategies. We leverage a change in the Communication Guideline on Amazon.com (i.e., the focal platform), which prohibits complementors (i.e., sellers) from sending external website links, telephone numbers, and email addresses to buyers in direct messaging, as a policy shock to Amazon complementors. By conducting a difference-in-differences analysis, we find that the governance policy significantly reduces product innovation on the focal platform among complementors with direct selling channels as measured by the number of new products and the innovativeness of new products. These main effects are mitigated by complementor reputation on Amazon and complementor multihoming. Mechanism analyses show that complementors with direct selling channels increase the number of new products launched through those channels after the policy change (i.e., the switching effect). Moreover, complementors tend to strategically switch innovative and high-value products away from the focal platform while leaving less innovative but price-competitive products on it to attract Amazon consumers before diverting to their direct selling channels (i.e., the bait effect). Our results have implications for platform governance policies regarding disintermediation and its impact on complementor product innovation and launch strategies both on and off the focal platform. This paper was accepted by D. J. Wu, information systems. Funding: G. Gu gratefully acknowledges research support from the USC Marshall School of Business. Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2024.04439 .",Management Science,2026-08-27,journal-article,https://doi.org/10.1287/mnsc.2024.04439,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/isre.2024.1718,Unveiling the Impact of Delegated Voting on Decentralized Autonomous Organizations,Zhecheng Wang; Xinyu Zang; Xiang (Shawn) Wan; Hsing Kenneth Cheng; Xi Zhao; Gengzhong Feng,"Xi’an Jiaotong University, Information Management and Electronic Commerce, Xi’an, Shaanxi, China; University of Missouri-Kansas City, Entrepreneurship and Management, Kansas City, Missouri, 64110-2446, United States; Santa Clara University Leavey School of Business, Department of Information Systems ’ Analytics, Santa Clara, California, 95053, United States; University of Florida, Information Systems ’ Operations Management, Gainesville, Florida, 32611-7169, United States; Xi’an Jiaotong University, School of Management, Xi’an, Shaanxi, China","A decentralized autonomous organization (DAO) is a novel form of blockchain-based organization designed for collective decision-making. As DAOs emphasize a decentralized, democratic decision-making approach, participation serves as the foundation for their sustainable operation and development. Unfortunately, many DAOs struggle with low participation rates, often falling short of the required quorum. To address this critical issue, an increasing number of DAOs have adopted delegated voting, which allows members to transfer their voting rights to others. However, the impact of delegated voting within the DAO context remains unknown. By leveraging variation in the adoption of delegated voting across DAOs, we find that delegated voting increases members’ participation in proposal voting and enhances decision quality. Our results further show that delegated voting stimulates greater participation in proposals with higher participation costs, including those that are more complex, urgent, or operational in nature. However, in the long term, delegated voting also leads to greater voting power concentration and reduces engagement from both new and active voters, potentially harming sustained participation and the growth of the DAO community. Overall, our findings highlight the need for DAOs to balance the short-term gains from higher participation with the potential long-term risks to decentralization.",Information Systems Research,2026-08-26,journal-article,https://doi.org/10.1287/isre.2024.1718,1526-5536,Information Systems Research,INFO MAN,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1057/s41267-026-00894-3,"Public institutions, governance capability, and platform internationalization: institutional substitution at home and abroad",Nan Zhou,,"Abstract Digital platforms often expand internationally faster than public institutions can evolve, raising the question of how they sustain operations in weak institutional environments. I theorize governance capability, defined as the firm-level ability to design, implement, and enforce rules regulating participant behavior, as a dual institutional substitute. When home-country institutions are weak, platforms develop governance capability to fill domestic institutional voids (substitution at home), establishing order and trust where public enforcement is limited. Once developed, this capability becomes transferable across borders, enabling platforms to navigate weak host-country institutions during internationalization (substitution abroad). Its effect is conditional: it is stronger when home country institutions are stronger than those of the host country, and for broker platforms whose governance routines can be replicated globally at lower cost. Using a longitudinal sample of 50 digital platforms from China and the United States entering 61 host countries between 1996 and 2023, I find support for these predictions. These results position governance capability as a portable institutional infrastructure, offering a capability-based alternative to structural responses such as diversification in institutionally weak contexts, and highlighting its role as a supply-side driver of platform internationalization that complements demand-side forces such as network effects.",Journal of International Business Studies,2026-08-26,journal-article,https://doi.org/10.1057/s41267-026-00894-3,1478-6990,Journal of International Business Studies,IB&AREA,Springer Nature,4*,4*,4*
10.1057/s41267-026-00898-z,National identity rhetoric under bilateral geopolitical tensions: evidence from Taiwanese MNEs,Jin-Su Kang; Sunghoon Kim; Chuan-Kai Lee,,"Abstract When geopolitical tensions pit home and host audiences against each other, how do multinational enterprises (MNEs) respond? We examine MNEs’ organizational identity work directed at external audiences under bilateral geopolitical tensions, where efforts to gain acceptance from one side may provoke backlash from the other. Focusing on MNEs’ national identity rhetoric—how firms use language to emphasize or downplay national affiliation—we analyze longitudinal data (2001–2020) from the public communications of two Taiwan-originated MNEs, Foxconn and TSMC, which operate amid the geopolitical dynamics of the Taiwan Strait. Our analysis identifies four rhetorical strategies—augmenting-localizing, augmenting-globalizing, ambiguating, and affirming—through which MNEs manage tensions associated with the expression of national affiliation. We theorize how the deployment of these strategies varies according to two key contingencies: the level of bilateral geopolitical tension and the MNE’s resource dependence on the host economy. We find that rising geopolitical tensions increase pressure on firms to actively calibrate their home identity, while host-country resource dependence shapes the extent to which firms accommodate host audiences. By highlighting rhetoric as a mechanism through which MNEs strategically manage national identity, this research contributes to the literature on MNEs’ responses to increasingly polarized geopolitical environments.",Journal of International Business Studies,2026-08-26,journal-article,https://doi.org/10.1057/s41267-026-00898-z,1478-6990,Journal of International Business Studies,IB&AREA,Springer Nature,4*,4*,4*
10.1057/s41267-026-00904-4,"Correction: The world is your office: how work from anywhere boosts talent, productivity and innovation",Paul Caussat,,,Journal of International Business Studies,2026-08-27,journal-article,https://doi.org/10.1057/s41267-026-00904-4,1478-6990,Journal of International Business Studies,IB&AREA,Springer Nature,4*,4*,4*
