doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1111/puar.70164,Linking Decision Roles to Knowledge Utilization in US State Governments: A Mixed‐Method Study,Shuping Wang; Yuan (Daniel) Cheng; Chengxin Xu,College of Urban Planning and Public Affairs University of Illinois Chicago Chicago Illinois USA; Humphrey School of Public Affairs University of Minnesota Twin Cities Minneapolis Minnesota USA; Department of Public Affairs and Nonprofit Leadership Seattle University Seattle Washington USA,"ABSTRACT The current movement for evidence‐based policymaking advocates the use of scientific knowledge in government. However, in practice, civil servants often prioritize different types of knowledge depending on their decision‐making roles and the context. Using survey responses from 259 civil servants across three US state governments and 36 semistructured interviews, we employ a mixed‐method approach to understand how civil servants strategically utilize various types of knowledge to meet different role requirements and decision‐making responsibilities. Consistent with our hypotheses, our findings indicate that civil servants involved in policy and legislative roles value political knowledge more, while those in contracting roles place greater importance on experiential knowledge. Contrary to our hypothesis, while civil servants in budgeting roles value political knowledge more than their counterparts in other decision roles, they show no such preference for scientific knowledge. Our qualitative interviews provide possible mechanisms for this unexpected finding.",Public Administration Review,2026-07-27,journal-article,https://doi.org/10.1111/puar.70164,1540-6210,Public Administration Review,PUB SEC,Wiley-Blackwell,4*,4*,4*
10.1287/opre.2024.1449,Doubly Adaptive Cascading Bandits with User Abandonment,Junyu Cao; Wei Sun; Zuo-Jun (Max) Shen,"McCombs School of Business, The University of Texas at Austin, Austin, Texas 78712; IBM Research, Yorktown Heights, New York 10598; Faculty of Business and Economics, The University of Hong Kong, Hong Kong 999077, China","Knowing When to Hold Back: Smarter Messaging Keeps Customers Marketers often assume that reaching customers more often produces better results. A new study suggests the opposite can be true. Junyu Cao, Wei Sun, and Zuo-Jun (Max) Shen examine how digital platforms can boost engagement without driving customers away through marketing fatigue. They develop a family of “doubly adaptive” learning algorithms that learn across users while also adjusting the messages sent to each individual in real time, weighing relevant content against the risk that one poorly targeted message prompts a customer to unsubscribe or delete an app. The authors prove their methods come close to the best possible performance and test them on real e-commerce data spanning tens of millions of interactions, where the approach retained far more users than standard benchmarks. The lesson is that sometimes sending fewer, better-timed messages is what keeps customers around.",Operations Research,2026-07-27,journal-article,https://doi.org/10.1287/opre.2024.1449,1526-5463,Operations Research,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2024.07258,Do Employees Have Useful Information About Firms’ ESG Practices?,Hoa Briscoe-Tran,"Monash Business School, Monash University, Caulfield East, Victoria 3145, Australia","This study evaluates whether employees have useful information about firms’ ESG (environmental, social, governance) practices. Analyzing over 10 million employee reviews, it reveals that 43% of reviews discuss ESG topics, with governance surprisingly receiving substantial attention. Assembling novel hard-to-manipulate ESG indicators, including emissions estimates from satellite imagery, the study finds that employees’ ESG inside view is more informative about these indicators than existing ESG ratings. Moreover, the inside view appears robust to ESG cheap talk, as low-cost changes in firms’ ESG commitments do not affect it, whereas costlier changes do. Thus, employee perspectives can help investors assess firms’ authentic ESG performance. This paper was accepted by Will Cong, finance. Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2024.07258 .",Management Science,2026-07-27,journal-article,https://doi.org/10.1287/mnsc.2024.07258,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2023.00608,Predictive Production-and-Service Planning: Ambiguity Aversion with Performance Guarantees,Yuchen Mao; Francisco Saldanha-da-Gama; Shuming Wang; Shouyang Wang,"School of Economics & Management, University of Chinese Academy of Sciences, Beijing 100190, China; and Department of Statistics, Rutgers University, Piscataway, New Jersey 08854; Sheffield University Management School, The University of Sheffield, Sheffield S10 1FL, United Kingdom; School of Economics & Management, University of Chinese Academy of Sciences, Beijing 100190, China; Academy of Mathematics & Systems Science, Chinese Academy of Sciences, Beijing 100190, China; and School of Entrepreneurship and Management, ShanghaiTech University, Shanghai 201210, China","We consider a two-stage joint production and service planning problem under demand ambiguity. The product-service provider receives a fixed amount of revenue from the recipient in advance (first-stage), and is committed to fulfill all the demands realized over a specific period (second-stage). The provider aims to determine the portfolio of products with the associated service levels and the capacity to maximize the expected total profit. We study the problem in a data-driven setting assuming the historical information on demand and the associated covariates are available, where the service decision is itself a key covariate for demand. In order to capture the effect of demand correlation and variance-heterogeneity across products and the effect of service dependency under demand ambiguity, we construct a predictive ambiguity set leveraging seemingly unrelated regression (SUR) estimated with feasible generalized least squares (FGLS), which treats the service level as a regressor and addresses the heteroskedasticity. We then develop a decision-dependent two-stage distributionally robust optimization (DRO) model. Operationally, we identify that the developed predictive DRO model can be reformulated as an empirical counterpart under the predicted demand distribution regularized by a perceived shortage cost as the shadow price for ambiguity aversion. Exploiting this structure, we analyze the ambiguity-averse operational properties and risk exposure in terms of worst-case performance sensitivity. Statistically, our approach enjoys finite-sample performance guarantee and asymptotic consistency under several regularity conditions. Computationally, the proposed model can be reformulated as a mixed-integer conic program that enjoys an appealing structure for optimization. Finally, sufficient numerical experiments demonstrate the effectiveness of the proposed approach. This paper was accepted by J. George Shanthikumar, data science. Funding: S. M. Wang is supported by the National Natural Science Foundation of China [Grants 72471224, 72171221, 71922020, and 71988101], the Fundamental Research Funds for the Central Universities [Grant UCAS-E2ET0808X2], and a grant from the MOE Social Science Laboratory of Digital Economic Forecasts and Policy Simulation at UCAS. F. Saldanha-da-Gama and S. M. Wang are also jointly supported by the President’s International Fellowship Initiative [Grant 2025PVA0080] of the Chinese Academy of Sciences (CAS). S. Y. Wang is supported by the National Natural Science Foundation of China [Grant 71988101]. Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2023.00608 .",Management Science,2026-07-27,journal-article,https://doi.org/10.1287/mnsc.2023.00608,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1177/01492063261465642,The Impact of Strategic Leaders’ International Experience on Organizations: An Integrative Review and Multilevel Framework,Fei Qin; Klaus E. Meyer; Sabina Tasheva Nielsen,University of Bath; Ivey Business School; University of Sydney; Copenhagen Business School,"Internationally experienced business leaders bring distinct human capital, social capital, and cognitive schemas into organizations, influence strategic orientation through their decision-making, and in turn shape organizations’ strategies and performance. The impact of the international experience (IE) of an organization’s upper echelon has been studied in various bodies of management literature, varying in terms of the theoretical perspectives, conceptualizations of the IE construct, and outcomes considered. However, the effects are not straightforward with regard to which elements of IE affect which aspects of organizational dynamics, and how. This review integrates separate streams of organizational research to develop a more holistic understanding of the role of the IE held by strategic leaders such as chief executive officers, entrepreneurial founders, top management teams, and boards of directors, and its impact on organizational strategies and performance. We refine the conceptualization of the IE construct at multiple levels of analysis and explore cross-level mechanisms suggested by multiple theories to develop an integrative framework that links strategic leaders’ IE to organizational decisions, strategies, and performance. On this basis, we propose an agenda for future research.",Journal of Management,2026-07-27,journal-article,https://doi.org/10.1177/01492063261465642,1557-1211,Journal of Management,ETHICS-CSR-MAN,SAGE,4*,4*,4*
10.1111/risa.70306,Agentic Loafing: An AI Decision Delegation Risk,Helmi Issa; Fabio James Petani; Dejan Glavas,"ESSCA School of Management Angers France; Université Bourgogne Europe Burgundy School of Business, CEREN EA 7477 Dijon France","ABSTRACT Artificial Intelligence (AI) is increasingly making decisions in healthcare, not just supporting them. This research introduces “agentic loafing” to describe the intentional yet unexamined delegation of decision‐making authority from clinicians to AI systems. Using netnography of professional podcasts and secondary analysis of gray literature, this study uncovers three institutional drivers that normalize AI delegation: performance culture conformity, structural isolation of responsibility, and legitimization through quantification. These drivers invert classical delegation theory. Where traditional delegation assumes monitoring, punishment, and shared objectives, AI delegation thrives in their absence. This inversion produces what this research terms “risk evaporation”: the systematic disappearance of accountability when AI‐assisted decisions fail, leaving no single party responsible. To help organizations manage this risk, this research also develops a “preliminary” diagnostic tool, with its intersectional interventions, that transforms “agentic loafing” from an unmanaged bet into a measurable risk score. From this, a critical implication follows for risk analysis: the most dangerous AI systems are not those that fail unpredictably but those that function just reliably enough to quietly erode human judgment without ever triggering an alarm.",Risk Analysis,2026-07-27,journal-article,https://doi.org/10.1111/risa.70306,1539-6924,Risk Analysis,SOC SCI,Wiley-Blackwell,4,4,4
10.1108/ijopm-02-2026-0253,Orchestrating transformative resilience in resource-constrained environments: a supply chain perspective,Dominic Essuman; Assilah Agigi-Mocke; Ishmael Nanaba Acquah; Emmanuel Kweku Quansah,"Sheffield University Management School, The University of Sheffield , ,; Gordon Institute of Business Science, University of Pretoria , ,; University of Pretoria Department of Business Management, , ,; University of Education Winneba Department of Procurement and Supply Chain Management, , ,; Southampton Solent University , ,","Purpose Resource-constrained environments both spur and hinder transformative resilience, yet little is known about how some firms navigate such environments to achieve transformative resilience. This study proposes and examines the presence of supply chain managers and supply chain entrepreneurial orientation as resource-orchestration enablers of transformative resilience in resource-constrained environments. Design/methodology/approach The study hypothesizes that the presence of supply chain managers and supply chain entrepreneurial orientation, individually and through their interdependent relationship, drive transformative resilience. The study's hypotheses are tested on survey data from 397 firms in a resource-constrained environment (Ghana). The findings are validated with 2nd-wave survey data on transformative resilience from 205 of these firms, collected a year later. A series of regression-based multivariate analyses is used to analyze the data. Findings The results indicate that, unlike the presence of supply chain managers, a strong supply chain entrepreneurial orientation accounts for high levels of transformative resilience. The contribution of supply chain manager presence to transformative resilience is mediated by supply chain entrepreneurial orientation. Originality/value This study presents resource orchestration theory as a promising lens for conceptualizing transformative resilience and analyzing its building blocks from a supply chain perspective. It further addresses gaps in the empirical understanding of transformative resilience in terms of its measurement and antecedents.",International Journal of Operations &amp; Production Management,2026-07-30,journal-article,https://doi.org/10.1108/ijopm-02-2026-0253,1758-6593,International Journal of Operations and Production Management,OPS&TECH,Emerald,4,4,4
10.1177/09500170261467618,"Book Review: Tom Vickers,
                    <i>Organizing Amazon: Building Worker Power under Conditions of Fragmentation, Precarity and Regimentation</i>
                    VickersTomOrganizing Amazon: Building Worker Power under Conditions of Fragmentation, Precarity and RegimentationBristol: Bristol University Press, 2025, £14.99 (ISBN: 978-1529254297), 160 pp.",Conor McCabe,"Dublin City University, Ireland",,"Work, Employment and Society",2026-07-26,journal-article,https://doi.org/10.1177/09500170261467618,1469-8722,"Work, Employment and Society",HRM&EMP,SAGE,4,4,4
10.1111/irel.70037,The Chains That Bind? Restrictive Covenants and Labor Market Entrants' Perceived Occupational Mobility,Vincent Jerald Ramos; Benjamin Radoc,University of Southampton and Hertie School Berlin Southampton Hampshire UK; Bangko Sentral Ng Pilipinas and Ateneo de Manila University Manila Philippines,"ABSTRACT Using a conjoint experiment on highly educated labor market entrants in the Philippines, we examine how restrictive covenants shape perceived occupational mobility. Respondents compared hypothetical jobseeker profiles with randomized non‐compete, training repayment, and non‐solicitation clauses, then chose the likely applicant to four mobility pathways: vertical or lateral jobs within or across industries. Findings show that non‐compete clauses deter within‐industry and encourage across‐industry perceived mobility. Training repayment and non‐solicitation clauses exert targeted effects depending on scope conditions. Finally, these patterns hold across contractual breadth and firms' monitoring stringency, and are attenuated by positive beliefs about loyalty norms and perceived sufficiency of legal recourse.",Industrial Relations: A Journal of Economy and Society,2026-07-27,journal-article,https://doi.org/10.1111/irel.70037,1468-232X,Industrial Relations,HRM&EMP,Wiley-Blackwell,4,4,4
10.1111/irel.70036,Collective Bargaining and Monopsony: The Regulation of Noncompete Agreements in France,Tito Boeri; Tommaso Crescioli; Andrea Garnero; Lorenzo G. Luisetto,Department of Economics &amp; IGIER Bocconi University and IZA@LISER Milan Italy; Department of Economics &amp; IGIER Bocconi University Milan Italy; Department of Economics The London School of Economics London UK; Organisation for Economic Cooperation and Development and IZA@LISER Paris France; Cleveland State University College of Law Cleveland USA,"ABSTRACT Can collective bargaining mitigate monopsony power? This paper studies the extent to which collective agreements regulating employee noncompete clauses affect firm‐level markdowns in French manufacturing. Using a staggered difference‐in‐differences design, we find that such regulation reduces markdowns by 1.3%–2.2% on average. The effects increase over time and are stronger among smaller, less productive, low‐wage firms. Leveraging a French Court of Cassation ruling requiring financial compensation for enforceable noncompetes, we show complementarity between national regulations and sectoral bargaining. By strengthening compliance and adding limitations, collective bargaining emerges as an effective regulatory tool shaping firms' use of noncompete agreements.",Industrial Relations: A Journal of Economy and Society,2026-07-27,journal-article,https://doi.org/10.1111/irel.70036,1468-232X,Industrial Relations,HRM&EMP,Wiley-Blackwell,4,4,4
